date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend,Volatility_Trend_actionable,typical_spread_in_points,weighted_avg_execution_spread_$,PnL_per_lot,total_profit,total_volume
2022-11-15 09:00:00,1769.99,1784.32,1769.86,1776.69,56.8213139361766,0.0,0.5,0.008170137751008576,0.0051980065997884895,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-15 13:00:00,1776.67,1786.49,1768.18,1772.01,58.05254799314592,0.0,0.5,0.010355280570982561,0.0051980065997884895,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-15 17:00:00,1771.99,1785.7,1767.94,1777.77,57.85438168692526,0.0,0.5,0.010045589782458675,0.0051980065997884895,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-15 21:00:00,1777.79,1780.36,1772.53,1778.46,57.492308668598106,0.0,0.5,0.004417414655887307,0.0051980065997884895,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-16 01:00:00,1777.55,1781.4,1773.55,1776.77,57.1441707644651,0.0,0.5,0.004426150940204751,0.005140908704475651,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-16 05:00:00,1776.82,1776.97,1770.25,1773.31,56.85403612692074,0.0,0.5,0.0037960740008473534,0.005140908704475651,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-16 09:00:00,1773.31,1785.01,1771.19,1782.17,56.76451054746469,0.0,0.5,0.007802663745843154,0.0051980065997884895,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-16 13:00:00,1782.2,1784.31,1772.97,1775.17,56.66968023977681,0.0,0.5,0.0063960473104451385,0.005232094665930856,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-16 17:00:00,1775.17,1780.02,1770.81,1772.81,56.40226299876662,0.0,0.5,0.0052010097074220475,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-16 21:00:00,1772.81,1776.11,1772.31,1773.6,74.89929286128296,0.0,0.0,0.0021440944304325737,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-17 01:00:00,1773.35,1774.72,1766.4,1767.46,74.05147647921719,0.0,0.0,0.004710144927536196,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-17 05:00:00,1767.51,1768.35,1761.29,1767.91,65.40484604932472,0.0,0.0,0.0040084256425687685,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-17 09:00:00,1767.92,1770.98,1761.59,1762.5,65.50831392581605,0.0,0.0,0.005330411730311878,0.005213369027358554,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-17 13:00:00,1762.5,1767.53,1754.35,1759.7,56.58828949471239,0.0,0.5,0.007512754011457272,0.005213369027358554,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-17 17:00:00,1759.69,1762.85,1755.36,1760.76,56.63932521873659,0.0,0.5,0.004266930999908856,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-17 21:00:00,1760.76,1761.85,1759.6,1760.82,57.25891417332378,0.0,0.5,0.0012786997044782905,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-18 01:00:00,1760.26,1764.45,1759.05,1762.62,57.40970415373631,0.0,0.5,0.003069838833461295,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-18 05:00:00,1762.64,1765.63,1761.01,1763.78,56.70449092326271,0.0,0.5,0.00262349447192243,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-18 09:00:00,1763.78,1767.66,1760.61,1765.15,56.00080852004586,0.0,0.5,0.004004293966295876,0.005185647279851983,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-18 13:00:00,1765.15,1765.68,1749.79,1753.47,50.25063455890814,0.0,0.5,0.009081089730767749,0.005213369027358554,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-18 17:00:00,1753.51,1758.62,1748.92,1748.92,49.41020754965356,0.0,0.5,0.005546279989936543,0.005232094665930856,High_Volatility,High Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-18 21:00:00,1748.92,1751.0,1747.42,1750.3,51.62629090279985,0.0,0.5,0.002048734706023696,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-21 01:00:00,1751.54,1752.91,1743.74,1744.23,51.03504638302541,0.0,0.5,0.005258811520066107,0.005213369027358554,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-21 05:00:00,1744.23,1747.35,1744.11,1745.4,52.10357480673362,0.0,0.5,0.0018576809948913826,0.005213369027358554,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-21 09:00:00,1745.35,1746.88,1736.92,1741.73,47.95063716950025,0.0,0.5,0.005734288280404415,0.005213369027358554,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-21 13:00:00,1741.72,1746.97,1739.13,1741.28,47.31743924100122,0.0,0.5,0.004508001127000234,0.005185647279851983,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-21 17:00:00,1741.3,1741.95,1732.43,1737.08,45.30129705184786,0.0,0.5,0.00549517152208169,0.005185647279851983,High_Volatility,High Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-21 21:00:00,1737.09,1739.32,1735.34,1737.76,44.136275402624726,0.0,0.5,0.0022934986803738854,0.005185647279851983,Low_Volatility,Low Volatility + No Trend,High Volatility + No Trend,,,,,
2022-11-22 01:00:00,1738.67,1744.96,1737.03,1743.37,43.11718862588568,0.0,0.5,0.004565263697230366,0.005185647279851983,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-22 05:00:00,1743.32,1745.69,1740.53,1740.8,42.5470962513484,0.0,0.5,0.0029646142267011092,0.005185647279851983,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-22 09:00:00,1740.71,1748.39,1740.2,1746.06,42.350872278825705,0.0,0.5,0.004706355591311375,0.005140908704475651,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
2022-11-22 13:00:00,1746.06,1749.68,1741.65,1742.81,42.320458181821024,0.0,0.5,0.004610570436080712,0.00507051477285494,Low_Volatility,Low Volatility + No Trend,Low Volatility + No Trend,,,,,
