date,open,close,TR,ATR,CI,zigzag,peaks,valleys
2017.04.20,1.07105,1.07152,0.006869999999999932,0.00582571428571426,54.97775929094754,,,
2017.04.21,1.07163,1.0724,0.005579999999999918,0.005947142857142833,54.439974339742164,,,
2017.04.24,1.09026,1.08649,0.018059999999999965,0.0069414285714285585,36.514546163337336,,,
2017.04.25,1.08669,1.09258,0.00985999999999998,0.007254285714285705,32.097845997205496,,,
2017.04.26,1.09266,1.09037,0.009539999999999882,0.00754142857142854,32.46909430278339,,,
2017.04.27,1.09028,1.08699,0.008120000000000127,0.007507142857142839,32.81841763902689,,,
2017.04.28,1.08713,1.08966,0.009039999999999937,0.00788857142857142,34.41213025828851,,,
2017.05.01,1.08953,1.08981,0.00395000000000012,0.007803571428571433,36.09953382270702,,,
2017.05.02,1.08954,1.09313,0.004490000000000105,0.007507857142857162,37.94920488680967,,,
2017.05.03,1.09266,1.08832,0.005409999999999915,0.0074050000000000105,38.24094598502571,,,
2017.05.04,1.08847,1.09823,0.011210000000000164,0.00803785714285716,35.263281550523665,,,
2017.05.05,1.09815,1.09982,0.005069999999999908,0.007915714285714295,38.20901684071278,,,
2017.05.08,1.10197,1.09221,0.01051000000000002,0.00796071428571429,41.45344358183163,,,
2017.05.09,1.09236,1.08728,0.00698999999999983,0.008192857142857128,42.377611750770825,,,
2017.05.10,1.08732,1.08657,0.0044799999999998175,0.008022142857142835,43.171590576445254,,,
2017.05.11,1.08671,1.08606,0.0050800000000001955,0.00798642857142857,63.81357484779025,,,
2017.05.12,1.08607,1.09316,0.007859999999999978,0.007257857142857141,67.53221107157336,,,
2017.05.15,1.0931,1.09744,0.006680000000000019,0.007030714285714287,67.45389295479863,,,
2017.05.16,1.09748,1.10818,0.01226000000000016,0.007225000000000021,54.13238943878254,,,
2017.05.17,1.10826,1.11599,0.00831000000000004,0.007238571428571443,45.54132002622236,,,
2017.05.18,1.11573,1.11023,0.009630000000000027,0.007280714285714307,44.20554743480461,,,
2017.05.19,1.11018,1.12063,0.011579999999999924,0.007825714285714293,39.92277139512403,,,
2017.05.22,1.11959,1.12366,0.010210000000000052,0.008234285714285718,35.248186733053245,,,
2017.05.23,1.12365,1.11815,0.00929000000000002,0.008511428571428583,35.24504984701109,,,
2017.05.24,1.11828,1.12177,0.005149999999999988,0.008078571428571426,35.259237391790855,,,
2017.05.25,1.12175,1.12099,0.005659999999999998,0.00812071428571429,35.33059232624755,,,
2017.05.26,1.12072,1.11788,0.007410000000000139,0.007899285714285728,35.30922480401026,,,
2017.05.29,1.11699,1.11625,0.002809999999999979,0.00760071428571431,35.102631580165514,,,
2017.05.30,1.11619,1.11846,0.009579999999999922,0.007965000000000031,35.08263523773217,,,
2017.05.31,1.11853,1.12419,0.008770000000000167,0.008228571428571458,36.663003942478,,,
2017.06.01,1.1246,1.12112,0.005459999999999798,0.008057142857142874,43.66086309869831,,,
2017.06.02,1.12124,1.12806,0.008019999999999916,0.008152857142857153,48.07320843472758,,,
2017.06.05,1.12708,1.12531,0.0049399999999999444,0.0076299999999999936,63.102972871093904,,,
2017.06.06,1.12537,1.12765,0.004389999999999894,0.007349999999999983,63.14105290750321,,,
2017.06.07,1.12766,1.12563,0.007849999999999913,0.0072228571428571186,67.00131837835991,,,
2017.06.08,1.12584,1.12121,0.007480000000000153,0.006929999999999992,69.49900623941326,,,
2017.06.09,1.12187,1.11945,0.006939999999999946,0.0066964285714285554,68.96542322403894,,,
2017.06.12,1.12062,1.12034,0.004029999999999978,0.006320714285714267,68.19210692412825,,,
2017.06.13,1.12029,1.121,0.003940000000000055,0.0062342857142857,67.52861530088177,,,
2017.06.14,1.12044,1.12179,0.010279999999999845,0.006564285714285689,64.76010049627698,,,
2017.06.15,1.12172,1.11435,0.009640000000000093,0.0067235714285714,64.32445446206847,,,
2017.06.16,1.11454,1.11941,0.006310000000000038,0.0069735714285714045,64.09000988189422,,,
2017.06.19,1.12059,1.11472,0.006979999999999986,0.006787857142857123,68.52599921996742,,,
2017.06.20,1.11484,1.11331,0.004610000000000003,0.006490714285714254,64.92232191054944,,,
2017.06.21,1.11336,1.1166,0.0041800000000000725,0.006399285714285703,64.27670925492332,,,
2017.06.22,1.11676,1.11507,0.003849999999999909,0.006101428571428559,63.462295480749965,,,
2017.06.23,1.11513,1.11905,0.006359999999999921,0.006202857142857129,62.88521755923326,,,
2017.06.26,1.1196,1.11805,0.004790000000000072,0.00623142857142857,62.42668838663915,,,
2017.06.27,1.11805,1.13371,0.017040000000000166,0.00688785714285716,52.27590173054832,,,
2017.06.28,1.13359,1.13764,0.00994000000000006,0.007063571428571439,46.05552168896792,,,
2017.06.29,1.13771,1.14396,0.007120000000000015,0.007076428571428587,39.26652756656702,,,
2017.06.30,1.14387,1.14228,0.005319999999999991,0.007168571428571445,39.6139202709358,,,
2017.07.03,1.14169,1.13627,0.007160000000000055,0.0073985714285714444,40.08583241333991,,,
2017.07.04,1.13625,1.13411,0.004089999999999927,0.006956428571428593,40.243463076355134,,,
2017.07.05,1.13406,1.13491,0.005610000000000115,0.0066685714285714525,40.22139408244412,,,
2017.07.06,1.13491,1.14221,0.009500000000000064,0.006896428571428597,40.19041849591303,,,
2017.07.07,1.14224,1.13975,0.00602999999999998,0.006828571428571454,40.20676987749725,,,
2017.07.10,1.13959,1.13976,0.0036599999999999966,0.00676071428571431,41.30235186245725,,,
2017.07.11,1.13977,1.14631,0.009679999999999911,0.007153571428571441,39.06991968840178,,,
2017.07.12,1.1465,1.14106,0.009759999999999991,0.0075757142857143045,39.20811788981124,,,
2017.07.13,1.14118,1.13962,0.008539999999999992,0.007731428571428596,42.86099770495734,,,
2017.07.14,1.13959,1.14692,0.008029999999999982,0.00796285714285716,44.36672847504963,,,
2017.07.17,1.14684,1.14774,0.005220000000000002,0.007118571428571434,61.50233136596383,,,
2017.07.18,1.14777,1.15531,0.011169999999999902,0.007206428571428566,49.70562928021803,,,
2017.07.19,1.15526,1.15137,0.004610000000000003,0.007027142857142851,49.68704266402842,,,
2017.07.20,1.15134,1.16295,0.017880000000000118,0.007924285714285717,40.72601782610998,,,
2017.07.21,1.16295,1.16609,0.006360000000000143,0.007867142857142866,38.28455083776344,,,
2017.07.24,1.16621,1.16399,0.005849999999999911,0.00799285714285715,38.50542445474589,,,
2017.07.25,1.16395,1.16453,0.00812999999999997,0.00817285714285714,38.001061331904296,,,
2017.07.26,1.1645,1.17317,0.012709999999999999,0.00840214285714285,39.84527507956485,,,
2017.07.27,1.17322,1.16741,0.012659999999999894,0.008875714285714273,36.97350622746616,,,
2017.07.28,1.16769,1.17463,0.00929000000000002,0.009277857142857131,37.848353652969855,,,
2017.07.31,1.17491,1.18404,0.012210000000000054,0.009458571428571427,32.71910930224427,,,
2017.08.01,1.18403,1.18001,0.005870000000000042,0.009180714285714289,33.2554434559446,,,
2017.08.02,1.18008,1.18546,0.011689999999999978,0.009405714285714286,30.434152820251416,,,
2017.08.03,1.18547,1.18679,0.006250000000000089,0.009278571428571438,34.17100026731761,,,
2017.08.04,1.18689,1.1767,0.016079999999999872,0.010054285714285714,38.15151744098006,,,
2017.08.07,1.17728,1.17935,0.004649999999999821,0.009588571428571422,39.56627119932435,,,
2017.08.08,1.17896,1.17531,0.01088,0.010036428571428566,40.48582141716111,,,
2017.08.09,1.1746,1.17586,0.007480000000000153,0.009293571428571425,54.948255128303884,,,
2017.08.10,1.17558,1.17725,0.008090000000000153,0.009417142857142855,55.40833514326141,,,
2017.08.11,1.17711,1.18205,0.009870000000000045,0.00970428571428572,55.90992524779095,,,
2017.08.14,1.18192,1.17814,0.006859999999999866,0.009613571428571428,56.32708652510723,,,
2017.08.15,1.17782,1.17339,0.010539999999999994,0.009458571428571427,61.70445330884472,,,
2017.08.16,1.17345,1.17663,0.009790000000000187,0.009253571428571448,64.99962358347099,,,
2017.08.17,1.1765,1.17239,0.012780000000000014,0.009502857142857162,63.67995350405951,,,
2017.08.18,1.17175,1.1758,0.006610000000000005,0.009102857142857159,63.578661014230505,,,
2017.08.21,1.17547,1.18145,0.009700000000000042,0.009376428571428588,63.63442572576406,,,
2017.08.22,1.18146,1.17608,0.007889999999999953,0.009105000000000014,66.2864355051662,,,
2017.08.23,1.17615,1.18058,0.00829000000000013,0.009250714285714303,66.95736948182977,,,
2017.08.24,1.18088,1.17982,0.003369999999999873,0.00834285714285716,74.16438166904686,,,
2017.08.25,1.18009,1.19205,0.016839999999999966,0.009213571428571456,58.440139844583705,,,
2017.08.28,1.19418,1.19779,0.006669999999999954,0.008912857142857167,52.80817130326826,,,
2017.08.29,1.19776,1.19711,0.012400000000000189,0.00926428571428574,43.77101570319692,,,
2017.08.30,1.19718,1.18824,0.010359999999999925,0.009426428571428582,43.77373226055101,,,
2017.08.31,1.18823,1.19085,0.008959999999999857,0.009361428571428567,43.67329921912631,,,
2017.09.01,1.19086,1.1862,0.013050000000000006,0.009803571428571436,43.72898874378596,,,
2017.09.04,1.18842,1.18943,0.005950000000000122,0.0094757142857143,43.734009339453266,,,
2017.09.05,1.18943,1.19111,0.007249999999999979,0.009294285714285715,43.74593058879961,,,
2017.09.06,1.19112,1.19174,0.0046999999999999265,0.008717142857142852,48.06893869367586,,,
2017.09.07,1.19166,1.20191,0.014539999999999997,0.009283571428571422,50.56624752144057,,,
2017.09.08,1.20203,1.20308,0.007739999999999858,0.009143571428571409,49.08335196419222,,,
2017.09.11,1.20147,1.19507,0.008340000000000014,0.009175714285714271,49.10418319206394,,,
2017.09.12,1.19533,1.19652,0.005210000000000159,0.008955714285714273,52.75809122973698,,,
2017.09.13,1.19655,1.18844,0.012189999999999923,0.009585714285714277,53.123191782358596,,,
2017.09.14,1.18835,1.19173,0.008399999999999963,0.008982857142857134,59.48739238517765,,,
2017.09.15,1.19174,1.19421,0.008590000000000098,0.009120000000000001,59.548009739519685,,,
2017.09.18,1.19212,1.19533,0.005440000000000111,0.008622857142857139,59.359989319623416,,,
2017.09.19,1.19533,1.19933,0.005719999999999947,0.00829142857142857,59.02498618579788,,,
2017.09.20,1.19937,1.18919,0.017240000000000144,0.008882857142857161,61.025528029014545,,,
2017.09.21,1.18919,1.194,0.008809999999999985,0.008580000000000016,60.659657274063925,,,
2017.09.22,1.19411,1.19449,0.006749999999999812,0.008637142857142852,60.40685282249393,,,
2017.09.25,1.1899,1.18463,0.011340000000000128,0.00892928571428572,59.427530657090365,,,
2017.09.26,1.18464,1.17907,0.010459999999999914,0.009340714285714289,50.01094075821351,,,
2017.09.27,1.17921,1.17445,0.007839999999999847,0.00886214285714285,45.624349409564324,,,
2017.09.28,1.17481,1.17861,0.00829000000000013,0.008901428571428584,52.00788445491799,,,
2017.09.29,1.17859,1.18127,0.005980000000000096,0.008732857142857162,51.873256438654636,,,
2017.10.02,1.17882,1.17315,0.008469999999999978,0.00896571428571429,51.87630171054963,,,
2017.10.03,1.1732,1.1745,0.007739999999999858,0.008647857142857143,49.189037060291504,,,
2017.10.04,1.17433,1.17597,0.005269999999999886,0.008424285714285709,49.0172632360397,,,
2017.10.05,1.1759,1.17073,0.007980000000000098,0.008380714285714281,48.788711556935276,,,
2017.10.06,1.17105,1.17315,0.006939999999999946,0.008487857142857127,45.83850310014376,,,
2017.10.09,1.17277,1.17409,0.0036399999999998656,0.008339285714285691,45.85335644301253,,,
2017.10.10,1.17402,1.18084,0.008630000000000138,0.007724285714285691,48.63717239512631,,,
2017.10.11,1.1807,1.18615,0.007400000000000073,0.007623571428571412,48.33635165521539,,,
2017.10.12,1.18587,1.18301,0.005279999999999951,0.007518571428571422,56.56149256623346,,,
2017.10.13,1.18272,1.18188,0.006959999999999855,0.00720571428571426,65.06385584083603,,,
2017.10.16,1.18101,1.17949,0.003909999999999858,0.006737857142857113,64.2125015087392,,,
2017.10.17,1.17959,1.17658,0.006399999999999961,0.006634999999999979,63.4685365979111,,,
2017.10.18,1.17661,1.17865,0.007519999999999971,0.006579999999999967,62.67720774256397,,,
2017.10.19,1.17877,1.18512,0.009000000000000119,0.006795714285714254,62.00398571010063,,,
2017.10.20,1.18482,1.17786,0.009560000000000013,0.0068735714285714,61.263204518867084,,,
2017.10.23,1.17642,1.17488,0.00541999999999998,0.006707857142857122,60.56310749055316,,,
2017.10.24,1.17484,1.17603,0.00499000000000005,0.006687857142857134,59.92531197888381,,,
2017.10.25,1.1761,1.18118,0.006460000000000132,0.0065792857142857085,59.25209675620982,,,
2017.10.26,1.18126,1.16507,0.01961999999999997,0.007484999999999996,53.99504267710212,,,
2017.10.27,1.16527,1.16076,0.008230000000000182,0.007812857142857161,44.551916009184794,,,
2017.10.30,1.16008,1.16489,0.006440000000000001,0.00765642857142858,44.52592610714282,,,
2017.10.31,1.16486,1.16453,0.0036400000000000876,0.007387857142857153,44.43550663175566,,,
2017.11.01,1.16453,1.1622,0.005099999999999882,0.007375000000000005,44.98061393386126,,,
2017.11.02,1.1622,1.16558,0.007430000000000048,0.007408571428571447,47.26448288794382,,,
2017.11.03,1.16558,1.16075,0.009140000000000148,0.007782142857142896,47.66320092562973,,,
2017.11.06,1.16147,1.16074,0.004389999999999894,0.007638571428571462,48.04246064125871,,,
2017.11.07,1.16109,1.15845,0.006149999999999878,0.007540714285714313,45.769891601607206,,,
2017.11.08,1.15845,1.15953,0.003230000000000066,0.007128571428571452,45.893669866734704,,,
2017.11.09,1.15938,1.16405,0.006909999999999972,0.0069392857142857355,48.670611489587216,,,
2017.11.10,1.16409,1.1663,0.005530000000000035,0.006947142857142882,48.759287540707916,,,
2017.11.13,1.16557,1.16657,0.003770000000000051,0.006860000000000025,48.82295325453473,,,
2017.11.14,1.16663,1.17968,0.014349999999999863,0.007423571428571434,49.133666273946275,,,
2017.11.15,1.17959,1.17907,0.007600000000000051,0.006565000000000011,45.719710627935804,,,
2017.11.16,1.179,1.17677,0.0044399999999999995,0.006294285714285712,45.15393261782909,,,
2017.11.17,1.1771,1.17876,0.005640000000000089,0.006237142857142862,44.61739764451786,,,
2017.11.20,1.17856,1.17316,0.008629999999999916,0.006593571428571421,44.313783489786275,,,
2017.11.21,1.1733,1.17371,0.004490000000000105,0.006550000000000008,43.995831849779584,,,
2017.11.22,1.17387,1.18214,0.009479999999999933,0.006696428571428571,43.71921296698749,,,
2017.11.23,1.18211,1.18476,0.0042800000000000615,0.006349285714285708,43.156450977767626,,,
2017.11.24,1.18477,1.1929,0.010750000000000037,0.006803571428571432,33.678470639174876,,,
2017.11.27,1.19233,1.18967,0.006559999999999899,0.006832857142857148,34.169699762936006,,,
2017.11.28,1.18951,1.18405,0.009300000000000086,0.007266428571428578,34.91507085835336,,,
2017.11.29,1.1839,1.18482,0.006589999999999874,0.007243571428571428,38.96780476634585,,,
2017.11.30,1.18466,1.19038,0.012280000000000069,0.007725714285714288,40.96052728998547,,,
2017.12.01,1.19033,1.18973,0.008950000000000014,0.008095714285714286,44.36608848966589,,,
2017.12.04,1.18602,1.1865,0.006839999999999957,0.007559285714285721,51.53059917958883,,,
2017.12.05,1.18639,1.18259,0.007589999999999986,0.00755857142857143,51.91749867562892,,,
2017.12.06,1.1825,1.17957,0.006750000000000034,0.007723571428571433,52.46722776571063,,,
2017.12.07,1.17943,1.17719,0.0042599999999999305,0.007624999999999993,52.993497731860835,,,
2017.12.08,1.17724,1.17727,0.004629999999999912,0.007339285714285707,53.27327961872219,,,
2017.12.11,1.17637,1.17677,0.004870000000000152,0.007366428571428567,56.39357649310087,,,
2017.12.12,1.1768,1.17415,0.007509999999999906,0.00722571428571428,54.54319984119979,,,
2017.12.13,1.17391,1.1827,0.010220000000000118,0.007649999999999998,55.020030099583835,,,
2017.12.14,1.18257,1.17755,0.0091699999999999,0.0075371428571428456,55.28632795962845,,,
2017.12.15,1.17771,1.17497,0.006390000000000118,0.007525000000000004,58.93635791946143,,,
2017.12.18,1.17417,1.17812,0.009670000000000067,0.007551428571428574,59.038639747589464,,,
2017.12.19,1.17811,1.18384,0.007209999999999939,0.007595714285714293,59.164637920233254,,,
2017.12.20,1.18384,1.18707,0.007279999999999953,0.0072385714285714275,58.990224874204905,,,
2017.12.21,1.187,1.18724,0.004029999999999978,0.006887142857142854,65.72909228079946,,,
2017.12.22,1.18722,1.18597,0.005840000000000067,0.00681571428571429,65.45820030010859,,,
2017.12.26,1.18672,1.18577,0.0032200000000000006,0.006503571428571434,65.07049734118874,,,
2017.12.27,1.18577,1.18864,0.005530000000000035,0.006416428571428577,62.85549161302658,,,
2017.12.28,1.18865,1.19418,0.007269999999999888,0.006631428571428574,53.9636504129709,,,
2017.12.29,1.19419,1.19976,0.008920000000000039,0.0069378571428571545,44.579411607175246,,,
2018.01.02,1.20282,1.20575,0.008320000000000105,0.007184285714285722,38.22184521491891,,,
2018.01.03,1.20572,1.20099,0.00649999999999995,0.007112142857142868,39.43955433697406,,,
2018.01.04,1.20137,1.20669,0.008459999999999912,0.006986428571428568,39.21855850691186,,,
2018.01.05,1.20669,1.20252,0.006229999999999958,0.006776428571428572,38.92604136050302,,,
2018.01.08,1.20259,1.19658,0.009640000000000093,0.007008571428571427,38.72616458947687,,,
2018.01.09,1.19668,1.19353,0.00598999999999994,0.006745714285714276,42.86988366650274,,,
2018.01.10,1.19358,1.19465,0.009480000000000155,0.006907857142857148,47.83326195422505,,,
2018.01.11,1.19465,1.20306,0.012979999999999992,0.007315000000000008,47.86336950329916,,,
2018.01.12,1.20308,1.21963,0.01873999999999998,0.008365714285714294,33.70905637891693,,,
2018.01.15,1.21922,1.22632,0.01092000000000004,0.008728571428571434,30.10462301916427,,,
2018.01.16,1.22632,1.22594,0.00882000000000005,0.009128571428571439,31.804010429955518,,,
2018.01.17,1.22591,1.21841,0.014599999999999946,0.009776428571428575,33.460597510679165,,,
2018.01.18,1.21842,1.22363,0.010040000000000049,0.009974285714285729,37.28242127344566,,,
2018.01.19,1.22364,1.22144,0.008059999999999956,0.009912857142857152,38.30325796511253,,,
2018.01.22,1.22692,1.22605,0.005819999999999936,0.009734285714285711,39.15689159589529,,,
2018.01.23,1.22607,1.22973,0.008300000000000196,0.009862857142857158,40.05665374532438,,,
2018.01.24,1.22979,1.24065,0.012430000000000163,0.010146428571428603,33.36273449893619,,,
2018.01.25,1.24067,1.23912,0.01737999999999995,0.010942857142857174,26.31670857615073,,,
2018.01.26,1.23929,1.24286,0.012350000000000083,0.011136428571428603,27.55218033167588,,,
2018.01.29,1.24237,1.23806,0.009540000000000104,0.011390000000000042,29.367789878462357,,,
2018.01.30,1.23811,1.24019,0.011909999999999865,0.01156357142857145,31.027963667791575,,,
2018.01.31,1.24018,1.2413,0.00878000000000001,0.011263571428571453,39.03561163869616,,,
2018.02.01,1.24081,1.25049,0.013789999999999969,0.010910000000000022,51.29920503369962,,,
2018.02.02,1.25118,1.24544,0.01089999999999991,0.010908571428571443,51.86671253789869,,,
2018.02.05,1.24356,1.23654,0.011279999999999957,0.011084285714285722,52.368699592733606,,,
2018.02.06,1.23656,1.23749,0.012079999999999869,0.010904285714285715,52.65519971327803,,,
2018.02.07,1.23752,1.2262,0.016060000000000185,0.011334285714285726,58.344531230134145,,,
2018.02.08,1.2262,1.22459,0.008280000000000065,0.011350000000000018,58.51658110427723,,,
2018.02.09,1.22455,1.22474,0.008179999999999854,0.011518571428571442,58.18545497315483,,,
2018.02.12,1.22477,1.22904,0.006210000000000049,0.011369285714285717,58.553565594519135,,,
2018.02.13,1.22897,1.23497,0.00865999999999989,0.011099999999999983,58.78474532413381,,,
2018.02.14,1.23498,1.24486,0.018920000000000048,0.011209999999999989,60.539858853837806,,,
2018.02.15,1.24489,1.25052,0.006229999999999958,0.010772857142857124,60.45203228035707,,,
2018.02.16,1.25051,1.24034,0.016270000000000007,0.011253571428571403,56.70790815243796,,,
2018.02.19,1.23997,1.24053,0.006610000000000005,0.010874999999999984,56.5408668685868,,,
2018.02.20,1.24067,1.23363,0.009250000000000203,0.010908571428571425,56.45445848908786,,,
2018.02.21,1.23365,1.22818,0.007900000000000018,0.010487857142857144,56.35145014824236,,,
2018.02.22,1.22817,1.23281,0.009230000000000071,0.01036857142857144,56.219273607927015,,,
2018.02.23,1.23288,1.22925,0.005719999999999947,0.009971428571428584,55.94541515311135,,,
2018.02.26,1.22914,1.23155,0.007719999999999949,0.009660000000000018,55.63685187096087,,,
2018.02.27,1.23152,1.22319,0.012500000000000178,0.009405714285714304,55.15357516180349,,,
2018.02.28,1.22314,1.21898,0.0053399999999999,0.009195714285714291,52.77044740023984,,,
2018.03.01,1.2194,1.22637,0.011840000000000073,0.009457142857142877,48.9654209442985,,,
2018.03.02,1.22687,1.23175,0.008440000000000003,0.00961642857142859,48.50785030154681,,,
2018.03.05,1.23306,1.23344,0.009529999999999816,0.009678571428571441,48.13269630182894,,,
2018.03.06,1.23359,1.2403,0.009230000000000071,0.008986428571428586,47.53828207861299,,,
2018.03.07,1.24063,1.24102,0.006049999999999889,0.008973571428571438,47.050369383357705,,,
2018.03.08,1.24098,1.231,0.014780000000000015,0.008867142857142867,58.539546537185835,,,
2018.03.09,1.231,1.23036,0.006099999999999994,0.008830714285714294,57.96755956529856,,,
2018.03.12,1.23117,1.23339,0.005519999999999969,0.008564285714285707,57.30082608125873,,,
2018.03.13,1.23337,1.23912,0.00929000000000002,0.008663571428571422,56.77374429450568,,,
2018.03.14,1.23912,1.23671,0.006549999999999834,0.008472142857142833,56.217933576595854,,,
2018.03.15,1.23672,1.23041,0.00835000000000008,0.008659999999999985,55.82875182809332,,,
2018.03.16,1.23042,1.22875,0.007600000000000051,0.008651428571428563,55.52670350102678,,,
2018.03.19,1.22877,1.2334,0.010070000000000023,0.008477857142857124,55.24668503899342,,,
2018.03.20,1.2334,1.2243,0.011519999999999975,0.0089192857142857,55.16285987022501,,,
2018.03.21,1.2243,1.23381,0.010780000000000012,0.00884357142857141,67.9870833724004,,,
2018.03.22,1.23381,1.23052,0.01032999999999995,0.008978571428571407,67.79198525588615,,,
2018.03.23,1.23052,1.235,0.006759999999999877,0.008780714285714268,67.51564889487588,,,
2018.03.26,1.23575,1.24481,0.011109999999999953,0.008914999999999975,64.71692530239991,,,
2018.03.27,1.2447,1.24015,0.01045000000000007,0.009229285714285702,62.32053307127297,,,
2018.03.28,1.24019,1.23073,0.012159999999999949,0.00904214285714284,62.3744707563947,,,
2018.03.29,1.23075,1.22996,0.005170000000000119,0.008975714285714278,62.419103891638784,,,
2018.03.30,1.22995,1.23145,0.004070000000000018,0.008872142857142853,62.51369290759473,,,
2018.04.02,1.23196,1.23011,0.006310000000000038,0.008659285714285711,62.51237774247719,,,
2018.04.03,1.22998,1.22685,0.00822999999999996,0.00877928571428572,62.606515844966225,,,
2018.04.04,1.22691,1.22776,0.005759999999999987,0.008594285714285712,62.586394326291334,,,
2018.04.05,1.22794,1.22382,0.007199999999999873,0.008565714285714272,59.31635693184459,,,
2018.04.06,1.22312,1.228,0.007549999999999946,0.008385714285714265,58.83622019623987,,,
2018.04.09,1.22809,1.23198,0.007039999999999935,0.008065714285714263,58.57350475787402,,,
2018.04.10,1.23196,1.23546,0.007479999999999931,0.007829999999999972,58.25915970097542,,,
2018.04.11,1.23545,1.23665,0.004929999999999879,0.007444285714285681,57.77830501587094,,,
2018.04.12,1.23646,1.23251,0.008039999999999825,0.007535714285714249,57.38357918347233,,,
2018.04.13,1.23251,1.23281,0.0038799999999998835,0.007019285714285672,56.77453526250223,,,
2018.04.16,1.23257,1.23785,0.007059999999999844,0.006777142857142799,64.90123377011184,,,
2018.04.17,1.23792,1.23687,0.007759999999999989,0.006462857142857088,65.53468099696977,,,
2018.04.18,1.23702,1.23745,0.00558000000000014,0.006492142857142803,64.68472009346574,,,
2018.04.19,1.23759,1.23444,0.007120000000000015,0.006709999999999946,63.92891352697651,,,
2018.04.20,1.23442,1.2287,0.010340000000000016,0.006997857142857088,63.33771966078607,,,
2018.04.23,1.22787,1.22068,0.009200000000000097,0.007067142857142812,59.50119271577459,,,
2018.04.24,1.22068,1.22323,0.006299999999999972,0.007105714285714239,56.29829784994725,,,
2018.04.25,1.22316,1.21603,0.007789999999999964,0.0071478571428571025,52.470486538569496,,,
2018.04.26,1.21614,1.21023,0.01136999999999988,0.007420714285714241,43.51388853132382,,,
2018.04.27,1.21034,1.21301,0.00774000000000008,0.0074707142857142516,38.69508390150835,,,
2018.04.30,1.21229,1.20798,0.007449999999999957,0.007468571428571396,38.557165643398996,,,
2018.05.01,1.20758,1.19916,0.010310000000000041,0.007852857142857122,31.56374018086985,,,
2018.05.02,1.1992,1.19494,0.00939000000000001,0.007949285714285706,28.11491753752956,,,
2018.05.03,1.195,1.19876,0.00611000000000006,0.008108571428571434,28.525677666424365,,,
2018.05.04,1.19871,1.19598,0.008469999999999978,0.008209285714285728,26.960469923168866,,,
2018.05.07,1.19553,1.19224,0.008060000000000178,0.008230714285714313,27.623739344610144,,,
2018.05.08,1.19227,1.18628,0.010070000000000023,0.00855142857142859,24.140561234451617,,,
2018.05.09,1.18611,1.18506,0.007430000000000048,0.00857357142857145,26.991604390771528,,,
2018.05.10,1.18452,1.19148,0.010340000000000016,0.00857357142857145,32.386829417948086,,,
2018.05.11,1.19132,1.19389,0.007669999999999844,0.008464285714285718,36.68043912099252,,,
2018.05.14,1.19382,1.19261,0.006979999999999986,0.008512857142857147,37.71794466886613,,,
2018.05.15,1.19223,1.18368,0.011820000000000164,0.008800714285714304,40.71656539600915,,,
2018.05.16,1.18397,1.18072,0.009109999999999951,0.008639285714285738,42.524578677228966,,,
2018.05.17,1.18065,1.17943,0.00611000000000006,0.008522857142857165,42.86847405765271,,,
2018.05.18,1.17927,1.17695,0.00723000000000007,0.008507142857142888,47.628909893243375,,,
2018.05.21,1.17702,1.17902,0.007879999999999887,0.008333571428571449,50.02490588278766,,,
2018.05.22,1.17883,1.17772,0.007319999999999993,0.008185714285714305,52.95980098176888,,,
2018.05.23,1.17781,1.16958,0.01140999999999992,0.008564285714285722,49.590865294910586,,,
2018.05.24,1.16975,1.17191,0.005980000000000096,0.008386428571428588,49.64738664777323,,,
2018.05.25,1.17203,1.16475,0.008790000000000076,0.008438571428571438,46.334876638038,,,
2018.05.28,1.16792,1.16234,0.012089999999999934,0.008582857142857146,42.425026713720044,,,
2018.05.29,1.16235,1.15373,0.012960000000000083,0.008977857142857149,34.0804803560452,,,
2018.05.30,1.15298,1.16633,0.015759999999999996,0.009365000000000004,34.33062836013905,,,
2018.05.31,1.16642,1.1692,0.008340000000000014,0.009412857142857159,34.628285124611445,,,
2018.06.01,1.16906,1.16585,0.010120000000000129,0.009637142857142884,39.77488530404556,,,
2018.06.04,1.16562,1.16952,0.008789999999999853,0.009420714285714291,48.24970906127613,,,
2018.06.05,1.16944,1.1717,0.007959999999999967,0.009338571428571434,50.34913902940314,,,
2018.06.06,1.1712,1.17741,0.008329999999999949,0.009497142857142855,51.548024219026566,,,
2018.06.07,1.17744,1.17974,0.006739999999999968,0.009462142857142848,50.64753331661918,,,
2018.06.08,1.17989,1.17668,0.008319999999999883,0.009493571428571419,50.99588014941449,,,
2018.06.11,1.17726,1.17846,0.005330000000000057,0.009351428571428566,51.34274635771199,,,
2018.06.12,1.1783,1.17439,0.00757999999999992,0.009077857142857138,51.49456118616853,,,
2018.06.13,1.17442,1.17915,0.007589999999999986,0.00919285714285713,51.73172570991457,,,
2018.06.14,1.17849,1.15654,0.028880000000000017,0.010627857142857125,51.059095481719204,,,
2018.06.15,1.15678,1.16052,0.00839000000000012,0.010363571428571425,51.569012515729064,,,
2018.06.18,1.1585,1.16219,0.005900000000000016,0.009859285714285706,52.78507509741433,,,
2018.06.19,1.16212,1.15894,0.011399999999999855,0.009547857142857124,54.22740927948336,,,
2018.06.20,1.15865,1.15747,0.006599999999999939,0.009423571428571404,54.23043254645891,,,
