date,open,high,low,close,CI,trend,in_progress,Volatility,Volatility_median,Volatility_status,Volatility_Trend
2015-05-04,1179.89,1192.76,1177.65,1188.28,59.21602641768244,0.0,0.5,0.012830637286120578,0.012123331576351959,High_Volatility,High Volatility + Possible Trend False
2015-05-05,1188.3,1199.86,1185.65,1192.83,59.62041258670884,0.0,0.5,0.01198498713785671,0.012123331576351959,Low_Volatility,Low Volatility + Possible Trend False
2015-05-06,1193.37,1197.55,1188.16,1192.01,59.94801569712084,0.0,0.5,0.00790297603016418,0.012040391244359166,Low_Volatility,Low Volatility + Possible Trend False
2015-05-07,1191.51,1192.72,1178.77,1184.22,60.38733981027187,0.0,0.0,0.011834369724373751,0.011970567127543906,Low_Volatility,Low Volatility + No Trend
2015-05-08,1184.15,1193.46,1181.6,1188.38,60.68564940975865,0.0,0.0,0.010037237643872824,0.011970567127543906,Low_Volatility,Low Volatility + No Trend
2015-05-11,1188.64,1191.67,1178.83,1183.66,61.199105905320565,0.0,0.0,0.010892155781580166,0.011970567127543906,Low_Volatility,Low Volatility + No Trend
2015-05-12,1183.82,1196.98,1180.73,1193.65,61.59591372431561,0.0,0.0,0.013762672245136482,0.012040391244359166,High_Volatility,High Volatility + No Trend
2015-05-13,1193.35,1218.8,1191.22,1215.69,58.93697441336109,0.0,0.5,0.023152734171689466,0.012123331576351959,High_Volatility,High Volatility + Possible Trend False
2015-05-14,1215.14,1227.08,1212.26,1220.86,53.43096924561935,0.0,0.5,0.012225100226024068,0.012152626002923876,High_Volatility,High Volatility + Possible Trend False
2015-05-15,1221.2,1226.09,1210.94,1223.78,53.43649233687975,0.0,0.5,0.012510941912894003,0.012162467198684676,High_Volatility,High Volatility + Possible Trend False
2015-05-18,1223.74,1232.22,1221.53,1225.35,50.12382904514319,0.0,0.5,0.00875132006581914,0.012162467198684676,Low_Volatility,Low Volatility + Possible Trend False
2015-05-19,1225.29,1225.39,1205.67,1207.63,50.11783554069338,0.0,0.5,0.016356050992394292,0.012162467198684676,High_Volatility,High Volatility + Possible Trend False
2015-05-20,1208.53,1213.3,1203.19,1209.74,49.73028622853941,0.0,0.5,0.008402662921068078,0.012162467198684676,Low_Volatility,Low Volatility + Possible Trend False
2015-05-21,1209.34,1212.67,1201.38,1206.03,54.43914142825657,0.0,0.5,0.00939752617822834,0.012162467198684676,Low_Volatility,Low Volatility + Possible Trend False
2015-05-22,1206.27,1214.82,1201.36,1206.26,54.75872144334955,0.0,0.5,0.011203968835320002,0.012152626002923876,Low_Volatility,Low Volatility + Possible Trend False
2015-05-25,1204.88,1209.15,1202.73,1206.55,54.21047829801671,0.0,0.5,0.00533785637674297,0.012152626002923876,Low_Volatility,Low Volatility + Possible Trend False
2015-05-26,1206.48,1207.45,1185.53,1187.18,53.86974214020506,0.0,0.5,0.01848962067598464,0.012162467198684676,High_Volatility,High Volatility + Possible Trend False
2015-05-27,1187.16,1190.86,1183.53,1187.98,53.441621949289534,0.0,0.5,0.006193336882039262,0.012162467198684676,Low_Volatility,Low Volatility + Possible Trend False
2015-05-28,1187.41,1192.14,1180.3,1188.13,53.03849580880952,0.0,0.5,0.010031347962382569,0.012152626002923876,Low_Volatility,Low Volatility + Possible Trend False
2015-05-29,1187.83,1193.95,1185.58,1190.42,53.61140316276301,0.0,0.5,0.007059835692235125,0.012152626002923876,Low_Volatility,Low Volatility + Possible Trend False
2015-06-01,1190.47,1204.2,1184.5,1189.15,53.199944814877824,0.0,0.5,0.016631490080202656,0.012162467198684676,High_Volatility,High Volatility + Possible Trend False
2015-06-02,1189.12,1196.25,1185.92,1192.77,52.37816568058809,0.0,0.5,0.008710536967080348,0.012162467198684676,Low_Volatility,Low Volatility + Possible Trend False
2015-06-03,1193.3,1195.48,1179.37,1184.81,50.96177572051903,0.0,0.5,0.013659835335814994,0.012182635104592018,High_Volatility,High Volatility + Possible Trend False
2015-06-04,1185.22,1186.17,1172.86,1176.43,45.95859531692205,0.0,0.5,0.011348328018689506,0.012182635104592018,Low_Volatility,Low Volatility + Possible Trend False
2015-06-05,1177.14,1178.53,1162.63,1171.52,43.3788167993647,0.0,0.5,0.013675890007998986,0.012203830957547266,High_Volatility,High Volatility + Possible Trend False
2015-06-08,1169.98,1177.57,1169.05,1173.78,49.63749711286535,0.0,0.5,0.007287968863607187,0.012203830957547266,Low_Volatility,Low Volatility + Possible Trend False
2015-06-09,1174.09,1182.87,1172.4,1176.79,49.18448892418674,0.0,0.5,0.008930399181166665,0.012203830957547266,Low_Volatility,Low Volatility + Possible Trend False
2015-06-10,1176.78,1192.23,1175.19,1185.85,48.86807130752658,0.0,0.5,0.014499783013810502,0.012219021062649231,High_Volatility,High Volatility + Possible Trend False
2015-06-11,1186.5,1187.89,1175.55,1182.04,52.91456275880672,0.0,0.0,0.010497214070009907,0.012203830957547266,Low_Volatility,Low Volatility + No Trend
2015-06-12,1181.71,1183.91,1176.96,1181.47,54.13178096498788,0.0,0.0,0.005905043501903247,0.012203830957547266,Low_Volatility,Low Volatility + No Trend
2015-06-15,1182.17,1190.37,1172.73,1186.11,56.54440815965862,0.0,0.0,0.015041825484126673,0.012219021062649231,High_Volatility,High Volatility + No Trend
2015-06-16,1185.69,1187.84,1175.98,1182.04,56.264317383130575,0.0,0.0,0.01008520553070622,0.012219021062649231,Low_Volatility,Low Volatility + No Trend
2015-06-17,1181.79,1189.05,1174.56,1184.82,56.02179601223373,0.0,0.0,0.012336534532080107,0.012253182290444701,High_Volatility,High Volatility + No Trend
2015-06-18,1184.22,1205.68,1183.54,1201.95,54.72364307539828,0.0,0.0,0.01870659208814244,0.012287376589483227,High_Volatility,High Volatility + No Trend
2015-06-19,1202.07,1204.11,1198.28,1200.19,54.49346939769937,0.0,0.0,0.004865306939947197,0.012287376589483227,Low_Volatility,Low Volatility + No Trend
2015-06-22,1200.69,1200.88,1182.1,1185.78,54.645835108310585,0.0,0.0,0.015886980796887065,0.012287376589483227,High_Volatility,High Volatility + No Trend
2015-06-23,1185.66,1188.02,1176.14,1178.42,54.71578044438431,0.0,0.0,0.010100838335572194,0.012287376589483227,Low_Volatility,Low Volatility + No Trend
