day,symbol_name,profit,volume,PnL/Lot
8/31/2020,EURUSD,-114258.55,11312.53,-10.10017618
9/1/2020,EURUSD,-114039.1,12074.92,-9.444294635
9/2/2020,EURUSD,-119156.16,11224.88,-10.6153619
9/3/2020,EURUSD,-26295.64,12265.17,-2.143927785
9/4/2020,EURUSD,28816.93,11315.59,2.546657731
9/7/2020,EURUSD,58956.28,8014.03,7.356633465
9/8/2020,EURUSD,10441.15,14313.51,0.729461403
9/9/2020,EURUSD,-28549.05,12616.45,-2.262843257
9/10/2020,EURUSD,-64053.12,14446.06,-4.433950702
9/11/2020,EURUSD,-20632.01,9042.02,-2.281792252
9/14/2020,EURUSD,-1686.31,9595.81,-0.175734264
9/15/2020,EURUSD,63557.78,11397.02,5.576701251
9/16/2020,EURUSD,129649.55,14353.68,9.032495192
9/17/2020,EURUSD,-61616.75,12087.6,-5.097517654
9/18/2020,EURUSD,-15398.58,9787.22,-1.573335238
9/21/2020,EURUSD,-62772.03,13298.75,-4.720145399
9/22/2020,EURUSD,-210329.92,12023.91,-17.4926395
9/23/2020,EURUSD,-225675.13,13241.45,-17.04308301
9/24/2020,EURUSD,-108011.88,11378.92,-9.492278621
9/25/2020,EURUSD,-45711.59,10705.79,-4.269800398
9/28/2020,EURUSD,26233.58,11913.14,2.202071214
9/29/2020,EURUSD,-70639.43,12599.94,-5.606330478
9/30/2020,EURUSD,-3390.42,13159.09,-0.257648646
10/1/2020,EURUSD,31362.49,10884.06,2.881506334
10/2/2020,EURUSD,105720.23,12550.25,8.423754874
10/5/2020,EURUSD,-132068.53,12669.85,-10.42384288
10/6/2020,EURUSD,94592.11,16488.69,5.736787322
10/7/2020,EURUSD,122318.93,11406.48,10.723635
10/8/2020,EURUSD,79068.4,10856.64,7.282953414
10/9/2020,EURUSD,-217105.85,10834.94,-20.03756793
10/12/2020,EURUSD,15183.51,9650.11,1.573403281
10/13/2020,EURUSD,19686.7,11694.52,1.683412363
10/14/2020,EURUSD,-7517.31,10494.71,-0.716294913
10/15/2020,EURUSD,13874.24,10120.03,1.370967944
10/16/2020,EURUSD,55556.32,8613.63,6.449815491
10/19/2020,EURUSD,-108082.74,11966.69,-9.031966136
10/20/2020,EURUSD,-288439.66,10570.78,-27.28650698
10/21/2020,EURUSD,-511119.98,9929.77,-51.47349676
10/22/2020,EURUSD,59158.59,9357.38,6.32213175
10/23/2020,EURUSD,-51518.56,8677.96,-5.936713437
10/26/2020,EURUSD,110187.22,9722.42,11.33331165
10/27/2020,EURUSD,121315.5,11581.61,10.47483873
10/28/2020,EURUSD,-39477.54,11752.49,-3.359079138
10/29/2020,EURUSD,-123953.97,12225.32,-10.13911903
10/30/2020,EURUSD,-8685.91,10585.11,-0.820578375
11/2/2020,EURUSD,-7778.33,10112.96,-0.769144608
11/3/2020,EURUSD,-134099.61,12124.07,-11.0606099
11/4/2020,EURUSD,-6659.81,12878.3,-0.517133903
11/5/2020,EURUSD,-146949.84,12620.59,-11.64365821
11/6/2020,EURUSD,-47565.05,10628.44,-4.47526168
11/9/2020,EURUSD,-25969.22,16942.92,-1.532747409
11/10/2020,EURUSD,41175.09,11091.98,3.712149629
11/11/2020,EURUSD,-4568.59,9979.6,-0.457792965
11/12/2020,EURUSD,-20685.59,10660.77,-1.940346305
11/13/2020,EURUSD,25206.94,8120.24,3.104210704
11/16/2020,EURUSD,52622.21,12446.69,4.227807547
11/17/2020,EURUSD,-41085,10969.51,-3.745381259
11/18/2020,EURUSD,88743.75,11481.22,7.729470098
11/19/2020,EURUSD,14422.75,11461.85,1.258326617
11/20/2020,EURUSD,122207.13,10885.76,11.22632959
11/23/2020,EURUSD,-37879.02,15156.53,-2.499187843
11/24/2020,EURUSD,86005.54,11536.69,7.454958009
11/25/2020,EURUSD,-60180.58,13308.58,-4.521938774
11/26/2020,EURUSD,-11957.66,10772.12,-1.110056737
11/27/2020,EURUSD,-288973.24,11103.51,-26.02539545
11/30/2020,EURUSD,-238316.84,15867.42,-15.01925583
12/1/2020,EURUSD,-1589270.39,15513.93,-102.4415083
12/2/2020,EURUSD,-714699.73,13050.6,-54.76374505
12/3/2020,EURUSD,-1104416.51,11560.81,-95.53106618
12/4/2020,EURUSD,-197497.11,9860.7,-20.02871131
12/7/2020,EURUSD,-201296.34,10352.89,-19.44349226
12/8/2020,EURUSD,18906.22,8262.76,2.28812355
12/9/2020,EURUSD,-69355.42,9428.39,-7.356019909
12/10/2020,EURUSD,62603.69,10191.44,6.142771837
12/11/2020,EURUSD,38233.89,7657.16,4.993220216
12/14/2020,EURUSD,50242.01,9189.57,5.467286429
12/15/2020,EURUSD,85050.16,9291.17,9.153869978
12/16/2020,EURUSD,-266015.43,11119.54,-23.92324097
12/17/2020,EURUSD,-510823.54,9614.79,-53.12893397
12/18/2020,EURUSD,89875.88,8726.97,10.29863521
12/21/2020,EURUSD,-216944.88,13079.65,-16.58644391
12/22/2020,EURUSD,66627.25,10370.39,6.424757997
12/23/2020,EURUSD,139580.08,9231.47,15.12002719
12/24/2020,EURUSD,18992.27,5105.9,3.719671072
12/28/2020,EURUSD,156818.12,10377.3,15.11164985
12/29/2020,EURUSD,62200.9,11029.64,5.639431609
12/30/2020,EURUSD,-43787.25,11521.29,-3.800550547
12/31/2020,EURUSD,-7222.24,12191.18,-0.592415037
1/4/2021,EURUSD,185147.61,13304.12,13.91656177
1/5/2021,EURUSD,121021.13,10848.65,11.15540955
1/6/2021,EURUSD,7005.33,15585.81,0.449468406
1/7/2021,EURUSD,66306.67,11239.82,5.899264742
1/8/2021,EURUSD,-29745.29,12696.23,-2.34284399
1/11/2021,EURUSD,-124762.39,11954.91,-10.43607914
1/12/2021,EURUSD,43600.61,11210.55,3.889248454
1/13/2021,EURUSD,-10907.1,10338.57,-1.054990881
1/14/2021,EURUSD,-36236.78,12719.35,-2.8489488
1/15/2021,EURUSD,-90473.45,9865.22,-9.170950984
1/18/2021,EURUSD,-88019.39,8747.55,-10.06217676
1/19/2021,EURUSD,63116.63,11664.2,5.411141251
1/20/2021,EURUSD,-91216.82,12269.52,-7.434424235
1/21/2021,EURUSD,62490.26,11343.4,5.508953244
1/22/2021,EURUSD,77950.53,9935.69,7.845507431
1/25/2021,EURUSD,118980.27,11732.39,10.14117933
1/26/2021,EURUSD,93778.51,10807.39,8.677257459
1/27/2021,EURUSD,12623.28,16040.39,0.786968465
1/28/2021,EURUSD,207817.24,12020.75,17.2882089
1/29/2021,EURUSD,128701.58,10286.38,12.51184378
2/1/2021,EURUSD,105161.19,12311.39,8.541780135
2/2/2021,EURUSD,34399.51,16909.97,2.034274123
2/3/2021,EURUSD,58748.41,13260.94,4.430184688
2/4/2021,EURUSD,-825983.86,13604.21,-60.71531258
2/5/2021,EURUSD,-211443.33,12793.64,-16.52722248
2/8/2021,EURUSD,-88250.4,11472.43,-7.692389911
2/9/2021,EURUSD,-299442.27,12807.7,-23.37986314
2/10/2021,EURUSD,-178361.72,11739.94,-15.19272834
2/11/2021,EURUSD,1955.38,9902.97,0.197454129
2/12/2021,EURUSD,83519.99,11873.92,7.033902386
2/15/2021,EURUSD,23852.89,8399.46,2.839812054
2/16/2021,EURUSD,-16078.36,16123.55,-0.997197347
2/17/2021,EURUSD,-286618.58,11818.69,-24.25129815
2/18/2021,EURUSD,-66827.55,10185.04,-6.561344122
2/19/2021,EURUSD,-45667.37,10363.38,-4.406609554
2/22/2021,EURUSD,-95843.07,10666.46,-8.985461585
2/23/2021,EURUSD,-71760.01,9092.55,-7.892176479
2/24/2021,EURUSD,-81725.77,11459.34,-7.131803965
2/25/2021,EURUSD,-126408.87,13605.41,-9.291073774
2/26/2021,EURUSD,-96366.17,11867.64,-8.120078792
3/1/2021,EURUSD,-56811.95,10360.81,-5.483350222
3/2/2021,EURUSD,-268580.69,10927.38,-24.57869031
3/3/2021,EURUSD,-8242.99,10241.46,-0.804864302
3/4/2021,EURUSD,-78343.6,11867.84,-6.601336162
3/5/2021,EURUSD,-747672.42,12471.01,-59.95283606
3/8/2021,EURUSD,-488450.36,11969.87,-40.80665538
3/9/2021,EURUSD,-79694.46,10793.56,-7.38351897
3/10/2021,EURUSD,15326.67,11048.44,1.387224958
3/11/2021,EURUSD,52494.16,13430.14,3.908682686
3/12/2021,EURUSD,-85847.06,10472.44,-8.197427246
3/15/2021,EURUSD,649.34,11566.17,0.056141671
3/16/2021,EURUSD,-25016.71,11210.61,-2.231521073
3/17/2021,EURUSD,121787.88,11804.35,10.31720337
3/18/2021,EURUSD,94940.35,13243.98,7.168566454
3/19/2021,EURUSD,-118942.61,11192.24,-10.62723946
3/22/2021,EURUSD,65043.6,11652.79,5.581804595
3/23/2021,EURUSD,-502183.98,14446.34,-34.76202108
3/24/2021,EURUSD,-694104.34,14806.16,-46.87942961
3/25/2021,EURUSD,-669433.49,16099.51,-41.58098554
3/26/2021,EURUSD,-4909.9,11845.08,-0.414509885
3/29/2021,EURUSD,101516.51,15423.66,6.581868965
3/30/2021,EURUSD,-634983.16,12880.59,-49.29767657
3/31/2021,EURUSD,-254788.72,12667.25,-20.11397229
4/1/2021,EURUSD,-6157.46,11818.21,-0.521014367
4/2/2021,EURUSD,-25743.66,6404.66,-4.019520406
4/5/2021,EURUSD,-240214.35,10073.49,-23.84618906
4/6/2021,EURUSD,-391644.59,12178.07,-32.15982433
4/7/2021,EURUSD,-359509.86,14895.21,-24.13593789
4/8/2021,EURUSD,-130596.93,10814.91,-12.07563687
4/9/2021,EURUSD,-11047.16,9257.2,-1.19335832
4/12/2021,EURUSD,33649.46,10456.92,3.217913177
4/13/2021,EURUSD,-83015.48,16118.94,-5.150182377
4/14/2021,EURUSD,-290721.36,16267.93,-17.87082665
4/15/2021,EURUSD,-17023.69,13968.44,-1.218725045
4/16/2021,EURUSD,30127.69,12228.33,2.463761935
4/19/2021,EURUSD,-636265.14,17338.22,-36.69725855
4/20/2021,EURUSD,-407504.68,13393.27,-30.42607786
4/21/2021,EURUSD,-62434.5,10819.55,-5.770526532
4/22/2021,EURUSD,69978.66,13464.06,5.197441102
4/23/2021,EURUSD,-249006.82,14400.65,-17.29135987
4/26/2021,EURUSD,-140723.19,13106.94,-10.73654008
4/27/2021,EURUSD,60699.02,11780.24,5.152613561
4/28/2021,EURUSD,-125585.16,16617.91,-7.557217213
4/29/2021,EURUSD,-56317.64,13564.34,-4.151889739
4/30/2021,EURUSD,-341747.02,14494.91,-23.57703668
5/3/2021,EURUSD,-42076.9,12720.16,-3.307890837
5/4/2021,EURUSD,60436.14,15073.51,4.009427131
5/5/2021,EURUSD,14041.35,13100.86,1.071788566
5/6/2021,EURUSD,-235089.54,14656.55,-16.03989645
5/7/2021,EURUSD,-619386.96,19133.92,-32.37114829
5/10/2021,EURUSD,-91424.86,18219.99,-5.017832669
5/11/2021,EURUSD,44043.25,17624.65,2.498957556
5/12/2021,EURUSD,-57315.68,19262.79,-2.975461195
5/13/2021,EURUSD,76183.43,16497.44,4.617894296
5/14/2021,EURUSD,-72091.52,15821.99,-4.556412733
5/17/2021,EURUSD,-73724.87,14481.51,-5.090965342
