date,symbol,volume,profit,PnL_per_lot,hour,day
2021-12-21 08:00:00,USDJPY,172.47,4982.31,28.89,08:00:00,2021-12-21
2021-12-21 08:00:00,XAUUSD,2135.72,-159167.79,-74.53,08:00:00,2021-12-21
2021-12-21 12:00:00,EURUSD,1461.97,18566.01,12.7,12:00:00,2021-12-21
2021-12-21 12:00:00,GBPUSD,232.57,2897.99,12.46,12:00:00,2021-12-21
2021-12-21 12:00:00,USDJPY,40.64,98.41,2.42,12:00:00,2021-12-21
2021-12-21 12:00:00,XAUUSD,865.87,-29671.3,-34.27,12:00:00,2021-12-21
2021-12-21 16:00:00,EURUSD,1025.45,5385.67,5.25,16:00:00,2021-12-21
2021-12-21 16:00:00,GBPUSD,530.67,10567.7,19.91,16:00:00,2021-12-21
2021-12-21 16:00:00,USDJPY,149.81,-12512.72,-83.52,16:00:00,2021-12-21
2021-12-21 16:00:00,XAUUSD,1162.34,12709.56,10.93,16:00:00,2021-12-21
2021-12-21 20:00:00,EURUSD,194.71,3979.03,20.44,20:00:00,2021-12-21
2021-12-21 20:00:00,GBPUSD,118.83,-3381.35,-28.46,20:00:00,2021-12-21
2021-12-21 20:00:00,USDJPY,65.75,1156.52,17.59,20:00:00,2021-12-21
2021-12-21 20:00:00,XAUUSD,251.18,6383.65,25.41,20:00:00,2021-12-21
2021-12-22 00:00:00,EURUSD,257.12,6530.32,25.4,00:00:00,2021-12-22
2021-12-22 00:00:00,GBPUSD,129.68,1633.38,12.6,00:00:00,2021-12-22
2021-12-22 00:00:00,USDJPY,68.78,861.25,12.52,00:00:00,2021-12-22
2021-12-22 00:00:00,XAUUSD,408.5,23150.13,56.67,00:00:00,2021-12-22
2021-12-22 04:00:00,EURUSD,421.5,18265.41,43.33,04:00:00,2021-12-22
2021-12-22 04:00:00,GBPUSD,147.98,2739.87,18.52,04:00:00,2021-12-22
2021-12-22 04:00:00,USDJPY,30.5,-92.98,-3.05,04:00:00,2021-12-22
2021-12-22 04:00:00,XAUUSD,318.31,10266.01,32.25,04:00:00,2021-12-22
2021-12-22 08:00:00,EURUSD,942.06,11208.87,11.9,08:00:00,2021-12-22
2021-12-22 08:00:00,GBPUSD,1130.13,58899.64,52.12,08:00:00,2021-12-22
2021-12-22 08:00:00,USDJPY,259.7,-20320.58,-78.25,08:00:00,2021-12-22
2021-12-22 08:00:00,XAUUSD,2355.62,151902.99,64.49,08:00:00,2021-12-22
2021-12-22 12:00:00,EURUSD,1019.64,10899.4,10.69,12:00:00,2021-12-22
2021-12-22 12:00:00,GBPUSD,399.94,11519.67,28.8,12:00:00,2021-12-22
2021-12-22 12:00:00,USDJPY,176.84,4121.59,23.31,12:00:00,2021-12-22
2021-12-22 12:00:00,XAUUSD,1402.11,21341.41,15.22,12:00:00,2021-12-22
2021-12-22 16:00:00,EURUSD,3103.99,-197550.81,-63.64,16:00:00,2021-12-22
2021-12-22 16:00:00,GBPUSD,952.38,-123754.95,-129.94,16:00:00,2021-12-22
2021-12-22 16:00:00,USDJPY,291.4,7323.51,25.13,16:00:00,2021-12-22
2021-12-22 16:00:00,XAUUSD,2363.56,-122595.51,-51.87,16:00:00,2021-12-22
2021-12-22 20:00:00,EURUSD,217.94,-17621.46,-80.85,20:00:00,2021-12-22
2021-12-22 20:00:00,GBPUSD,82.62,-9425.98,-114.09,20:00:00,2021-12-22
2021-12-22 20:00:00,USDJPY,133.52,2725.21,20.41,20:00:00,2021-12-22
2021-12-22 20:00:00,XAUUSD,387.84,-124921.12,-322.09,20:00:00,2021-12-22
2021-12-23 00:00:00,EURUSD,302.64,-2163.26,-7.15,00:00:00,2021-12-23
2021-12-23 00:00:00,GBPUSD,44.35,-1920.56,-43.3,00:00:00,2021-12-23
2021-12-23 00:00:00,USDJPY,24.92,-83.76,-3.36,00:00:00,2021-12-23
2021-12-23 00:00:00,XAUUSD,140.71,-7218.57,-51.3,00:00:00,2021-12-23
2021-12-23 04:00:00,EURUSD,109.56,-2832.95,-25.86,04:00:00,2021-12-23
2021-12-23 04:00:00,GBPUSD,33.3,-1075.63,-32.3,04:00:00,2021-12-23
2021-12-23 04:00:00,USDJPY,21.93,571.73,26.07,04:00:00,2021-12-23
2021-12-23 04:00:00,XAUUSD,200.29,-9732.89,-48.59,04:00:00,2021-12-23
2021-12-23 08:00:00,EURUSD,2144.03,29533.73,13.77,08:00:00,2021-12-23
2021-12-23 08:00:00,GBPUSD,935.29,-148587.92,-158.87,08:00:00,2021-12-23
2021-12-23 08:00:00,USDJPY,125.07,-4354.91,-34.82,08:00:00,2021-12-23
2021-12-23 08:00:00,XAUUSD,805.81,18922.79,23.48,08:00:00,2021-12-23
2021-12-23 12:00:00,EURUSD,2071.34,28694.93,13.85,12:00:00,2021-12-23
2021-12-23 12:00:00,GBPUSD,501.98,-28437.92,-56.65,12:00:00,2021-12-23
2021-12-23 12:00:00,USDJPY,126.8,-11280.73,-88.96,12:00:00,2021-12-23
2021-12-23 12:00:00,XAUUSD,1287.38,39486.71,30.67,12:00:00,2021-12-23
2021-12-23 16:00:00,EURUSD,1120.04,11812.91,10.55,16:00:00,2021-12-23
2021-12-23 16:00:00,GBPUSD,298.01,-177.29,-0.59,16:00:00,2021-12-23
2021-12-23 16:00:00,USDJPY,70.08,270.15,3.85,16:00:00,2021-12-23
2021-12-23 16:00:00,XAUUSD,807.8,-21712.37,-26.88,16:00:00,2021-12-23
2021-12-23 20:00:00,EURUSD,60.92,-2959.15,-48.57,20:00:00,2021-12-23
2021-12-23 20:00:00,GBPUSD,24.82,-1396.01,-56.25,20:00:00,2021-12-23
2021-12-23 20:00:00,USDJPY,26.36,236.42,8.97,20:00:00,2021-12-23
2021-12-23 20:00:00,XAUUSD,89.8,-10858.23,-120.92,20:00:00,2021-12-23
2021-12-24 00:00:00,EURUSD,79.48,440.43,5.54,00:00:00,2021-12-24
2021-12-24 00:00:00,GBPUSD,18.38,-761.88,-41.45,00:00:00,2021-12-24
2021-12-24 00:00:00,USDJPY,80.82,-7429.58,-91.93,00:00:00,2021-12-24
2021-12-24 04:00:00,EURUSD,184.95,-16552.19,-89.5,04:00:00,2021-12-24
2021-12-24 04:00:00,GBPUSD,42.03,-1577.58,-37.53,04:00:00,2021-12-24
2021-12-24 04:00:00,USDJPY,57.19,-393.06,-6.87,04:00:00,2021-12-24
2021-12-24 08:00:00,EURUSD,566.91,-7377.44,-13.01,08:00:00,2021-12-24
2021-12-24 08:00:00,GBPUSD,31.28,-1296.03,-41.43,08:00:00,2021-12-24
2021-12-24 08:00:00,USDJPY,51.53,-197.97,-3.84,08:00:00,2021-12-24
2021-12-24 12:00:00,EURUSD,879.7,3850.08,4.38,12:00:00,2021-12-24
2021-12-24 12:00:00,GBPUSD,49.37,-7885.14,-159.72,12:00:00,2021-12-24
2021-12-24 12:00:00,USDJPY,15.2,-338.03,-22.24,12:00:00,2021-12-24
2021-12-24 16:00:00,EURUSD,338.24,12296.58,36.35,16:00:00,2021-12-24
2021-12-24 16:00:00,GBPUSD,81.85,-2156.02,-26.34,16:00:00,2021-12-24
2021-12-24 16:00:00,USDJPY,22.59,-615.87,-27.26,16:00:00,2021-12-24
2021-12-24 20:00:00,EURUSD,105.23,-523.88,-4.98,20:00:00,2021-12-24
2021-12-24 20:00:00,GBPUSD,18.21,-1391.41,-76.41,20:00:00,2021-12-24
2021-12-24 20:00:00,USDJPY,3.44,-104.6,-30.41,20:00:00,2021-12-24
2021-12-27 00:00:00,EURUSD,320.46,2473.19,7.72,00:00:00,2021-12-27
2021-12-27 00:00:00,GBPUSD,49.05,1710.42,34.87,00:00:00,2021-12-27
2021-12-27 00:00:00,USDJPY,29.62,214.99,7.26,00:00:00,2021-12-27
2021-12-27 00:00:00,XAUUSD,165.73,1460.17,8.81,00:00:00,2021-12-27
2021-12-27 04:00:00,EURUSD,348.95,944.12,2.71,04:00:00,2021-12-27
2021-12-27 04:00:00,GBPUSD,77.48,-2545.63,-32.86,04:00:00,2021-12-27
2021-12-27 04:00:00,USDJPY,32.14,-837.72,-26.06,04:00:00,2021-12-27
2021-12-27 04:00:00,XAUUSD,491.93,13139.03,26.71,04:00:00,2021-12-27
2021-12-27 08:00:00,EURUSD,2018.4,27870.32,13.81,08:00:00,2021-12-27
2021-12-27 08:00:00,GBPUSD,484.44,3852.55,7.95,08:00:00,2021-12-27
2021-12-27 08:00:00,USDJPY,302.51,-40853.84,-135.05,08:00:00,2021-12-27
2021-12-27 08:00:00,XAUUSD,966.47,12270.25,12.7,08:00:00,2021-12-27
2021-12-27 12:00:00,EURUSD,1701.65,36769.05,21.61,12:00:00,2021-12-27
2021-12-27 12:00:00,GBPUSD,217.48,1603.56,7.37,12:00:00,2021-12-27
2021-12-27 12:00:00,USDJPY,185.78,-15401.19,-82.9,12:00:00,2021-12-27
2021-12-27 12:00:00,XAUUSD,688.07,6603.51,9.6,12:00:00,2021-12-27
2021-12-27 16:00:00,EURUSD,764.9,-1218.09,-1.59,16:00:00,2021-12-27
2021-12-27 16:00:00,GBPUSD,298.34,-1608.99,-5.39,16:00:00,2021-12-27
2021-12-27 16:00:00,USDJPY,122.7,-11265.91,-91.82,16:00:00,2021-12-27
2021-12-27 16:00:00,XAUUSD,741.22,15864.71,21.4,16:00:00,2021-12-27
2021-12-27 20:00:00,EURUSD,123.59,-305.95,-2.48,20:00:00,2021-12-27
2021-12-27 20:00:00,GBPUSD,52.63,-14767.92,-280.6,20:00:00,2021-12-27
2021-12-27 20:00:00,USDJPY,22.93,-2439.74,-106.4,20:00:00,2021-12-27
2021-12-27 20:00:00,XAUUSD,361.79,-708.27,-1.96,20:00:00,2021-12-27
2021-12-28 00:00:00,EURUSD,184.08,528.38,2.87,00:00:00,2021-12-28
2021-12-28 00:00:00,GBPUSD,49.41,-1139.57,-23.06,00:00:00,2021-12-28
2021-12-28 00:00:00,USDJPY,92.8,-1897.25,-20.44,00:00:00,2021-12-28
2021-12-28 00:00:00,XAUUSD,152.67,9184.73,60.16,00:00:00,2021-12-28
2021-12-28 04:00:00,EURUSD,307.84,2160.19,7.02,04:00:00,2021-12-28
2021-12-28 04:00:00,GBPUSD,65.37,266.93,4.08,04:00:00,2021-12-28
2021-12-28 04:00:00,USDJPY,49.16,7.97,0.16,04:00:00,2021-12-28
2021-12-28 04:00:00,XAUUSD,148.36,-7083.71,-47.75,04:00:00,2021-12-28
2021-12-28 08:00:00,EURUSD,2250.55,37728.28,16.76,08:00:00,2021-12-28
2021-12-28 08:00:00,GBPUSD,515.82,2584.4,5.01,08:00:00,2021-12-28
2021-12-28 08:00:00,USDJPY,47.75,-580.28,-12.15,08:00:00,2021-12-28
2021-12-28 08:00:00,XAUUSD,530,-25401.08,-47.93,08:00:00,2021-12-28
2021-12-28 12:00:00,EURUSD,679.71,265.21,0.39,12:00:00,2021-12-28
2021-12-28 12:00:00,GBPUSD,207.31,1799.75,8.68,12:00:00,2021-12-28
2021-12-28 12:00:00,USDJPY,48.4,-957.28,-19.78,12:00:00,2021-12-28
2021-12-28 12:00:00,XAUUSD,432.48,-33392.56,-77.21,12:00:00,2021-12-28
2021-12-28 16:00:00,EURUSD,2672.71,69517.31,26.01,16:00:00,2021-12-28
2021-12-28 16:00:00,GBPUSD,276.05,-7795.26,-28.24,16:00:00,2021-12-28
2021-12-28 16:00:00,USDJPY,146.36,3531.74,24.13,16:00:00,2021-12-28
2021-12-28 16:00:00,XAUUSD,1425.17,42225.76,29.63,16:00:00,2021-12-28
2021-12-28 20:00:00,EURUSD,312.9,6340.13,20.26,20:00:00,2021-12-28
2021-12-28 20:00:00,GBPUSD,47.73,78.26,1.64,20:00:00,2021-12-28
2021-12-28 20:00:00,USDJPY,5.65,-37.59,-6.65,20:00:00,2021-12-28
2021-12-28 20:00:00,XAUUSD,134.76,-7118.53,-52.82,20:00:00,2021-12-28
2021-12-29 00:00:00,EURUSD,302.21,5288.08,17.5,00:00:00,2021-12-29
2021-12-29 00:00:00,GBPUSD,38.06,319.17,8.39,00:00:00,2021-12-29
2021-12-29 00:00:00,USDJPY,32.68,-287.88,-8.81,00:00:00,2021-12-29
2021-12-29 00:00:00,XAUUSD,279.42,-25334.93,-90.67,00:00:00,2021-12-29
2021-12-29 04:00:00,EURUSD,206.01,947.23,4.6,04:00:00,2021-12-29
2021-12-29 04:00:00,GBPUSD,69.31,121.6,1.75,04:00:00,2021-12-29
2021-12-29 04:00:00,USDJPY,15.64,-98.14,-6.27,04:00:00,2021-12-29
2021-12-29 04:00:00,XAUUSD,178.86,1569.57,8.78,04:00:00,2021-12-29
2021-12-29 08:00:00,EURUSD,2470.83,24396.01,9.87,08:00:00,2021-12-29
2021-12-29 08:00:00,GBPUSD,441.74,3425.9,7.76,08:00:00,2021-12-29
2021-12-29 08:00:00,USDJPY,210.94,-21934.04,-103.98,08:00:00,2021-12-29
2021-12-29 08:00:00,XAUUSD,1309.76,-101349.2,-77.38,08:00:00,2021-12-29
2021-12-29 12:00:00,EURUSD,1243.44,13709.07,11.03,12:00:00,2021-12-29
2021-12-29 12:00:00,GBPUSD,345.13,2849.93,8.26,12:00:00,2021-12-29
2021-12-29 12:00:00,USDJPY,84.41,365.44,4.33,12:00:00,2021-12-29
2021-12-29 12:00:00,XAUUSD,1191.96,-194462.31,-163.14,12:00:00,2021-12-29
2021-12-29 16:00:00,EURUSD,2352.66,100068.37,42.53,16:00:00,2021-12-29
2021-12-29 16:00:00,GBPUSD,425.84,5507.88,12.93,16:00:00,2021-12-29
2021-12-29 16:00:00,USDJPY,117.01,-2520.43,-21.54,16:00:00,2021-12-29
2021-12-29 16:00:00,XAUUSD,1508.99,124263.7,82.35,16:00:00,2021-12-29
2021-12-29 20:00:00,EURUSD,184.39,-1705.75,-9.25,20:00:00,2021-12-29
2021-12-29 20:00:00,GBPUSD,24.95,-40.59,-1.63,20:00:00,2021-12-29
2021-12-29 20:00:00,USDJPY,56.06,974.36,17.38,20:00:00,2021-12-29
2021-12-29 20:00:00,XAUUSD,72.5,7605.24,104.9,20:00:00,2021-12-29
2021-12-30 00:00:00,EURUSD,249.76,1409.49,5.64,00:00:00,2021-12-30
2021-12-30 00:00:00,GBPUSD,56.61,-8503.63,-150.21,00:00:00,2021-12-30
2021-12-30 00:00:00,USDJPY,15.9,-184.02,-11.57,00:00:00,2021-12-30
2021-12-30 00:00:00,XAUUSD,383.17,10209.5,26.64,00:00:00,2021-12-30
2021-12-30 04:00:00,EURUSD,561.2,14649.11,26.1,04:00:00,2021-12-30
2021-12-30 04:00:00,GBPUSD,135.26,5408.36,39.98,04:00:00,2021-12-30
2021-12-30 04:00:00,USDJPY,24.61,-975.74,-39.65,04:00:00,2021-12-30
2021-12-30 04:00:00,XAUUSD,362.5,-39801.62,-109.8,04:00:00,2021-12-30
2021-12-30 08:00:00,EURUSD,1815.82,22885.29,12.6,08:00:00,2021-12-30
2021-12-30 08:00:00,GBPUSD,411.56,5313.76,12.91,08:00:00,2021-12-30
2021-12-30 08:00:00,USDJPY,47.38,-810.96,-17.12,08:00:00,2021-12-30
2021-12-30 08:00:00,XAUUSD,1254.8,50526.03,40.27,08:00:00,2021-12-30
2021-12-30 12:00:00,EURUSD,2172.25,56221.77,25.88,12:00:00,2021-12-30
2021-12-30 12:00:00,GBPUSD,666.03,-90410.18,-135.74,12:00:00,2021-12-30
2021-12-30 12:00:00,USDJPY,174.08,1367.96,7.86,12:00:00,2021-12-30
2021-12-30 12:00:00,XAUUSD,755.9,-4605.65,-6.09,12:00:00,2021-12-30
2021-12-30 16:00:00,EURUSD,1301.87,14330.63,11.01,16:00:00,2021-12-30
2021-12-30 16:00:00,GBPUSD,281.81,-1671.89,-5.93,16:00:00,2021-12-30
2021-12-30 16:00:00,USDJPY,79.35,-6989.01,-88.08,16:00:00,2021-12-30
2021-12-30 16:00:00,XAUUSD,1928.5,-339651.94,-176.12,16:00:00,2021-12-30
2021-12-30 20:00:00,EURUSD,598.82,29901.64,49.93,20:00:00,2021-12-30
2021-12-30 20:00:00,GBPUSD,107.52,-4107.87,-38.21,20:00:00,2021-12-30
2021-12-30 20:00:00,USDJPY,41.74,437.08,10.47,20:00:00,2021-12-30
2021-12-30 20:00:00,XAUUSD,498.57,-170142.47,-341.26,20:00:00,2021-12-30
2021-12-31 00:00:00,EURUSD,120.56,3000.06,24.88,00:00:00,2021-12-31
2021-12-31 00:00:00,GBPUSD,27.67,-233.34,-8.43,00:00:00,2021-12-31
2021-12-31 00:00:00,USDJPY,16.34,202.78,12.41,00:00:00,2021-12-31
2021-12-31 00:00:00,XAUUSD,142.98,-7313.69,-51.15,00:00:00,2021-12-31
2021-12-31 04:00:00,EURUSD,189.12,-167.01,-0.88,04:00:00,2021-12-31
2021-12-31 04:00:00,GBPUSD,38.33,-189.72,-4.95,04:00:00,2021-12-31
2021-12-31 04:00:00,USDJPY,9.03,-8.88,-0.98,04:00:00,2021-12-31
2021-12-31 04:00:00,XAUUSD,153.68,-4087.77,-26.6,04:00:00,2021-12-31
2021-12-31 08:00:00,EURUSD,1344.05,17912.39,13.33,08:00:00,2021-12-31
2021-12-31 08:00:00,GBPUSD,267.31,-12873.43,-48.16,08:00:00,2021-12-31
2021-12-31 08:00:00,USDJPY,26.92,-341.55,-12.69,08:00:00,2021-12-31
2021-12-31 08:00:00,XAUUSD,793.65,34068.42,42.93,08:00:00,2021-12-31
2021-12-31 12:00:00,EURUSD,2020.62,46400.46,22.96,12:00:00,2021-12-31
2021-12-31 12:00:00,GBPUSD,643.89,-3230.16,-5.02,12:00:00,2021-12-31
2021-12-31 12:00:00,USDJPY,47.97,-873.73,-18.21,12:00:00,2021-12-31
2021-12-31 12:00:00,XAUUSD,387.79,-7134.9,-18.4,12:00:00,2021-12-31
2021-12-31 16:00:00,EURUSD,1612.32,-32401.65,-20.1,16:00:00,2021-12-31
2021-12-31 16:00:00,GBPUSD,285.86,-20746.13,-72.57,16:00:00,2021-12-31
2021-12-31 16:00:00,USDJPY,76.37,-5983.64,-78.35,16:00:00,2021-12-31
2021-12-31 16:00:00,XAUUSD,592.36,-26696.07,-45.07,16:00:00,2021-12-31
2021-12-31 20:00:00,EURUSD,150.15,-3942.84,-26.26,20:00:00,2021-12-31
2021-12-31 20:00:00,GBPUSD,41.89,-282.27,-6.74,20:00:00,2021-12-31
2021-12-31 20:00:00,USDJPY,28.18,-36.67,-1.3,20:00:00,2021-12-31
2021-12-31 20:00:00,XAUUSD,355.02,-224930.82,-633.57,20:00:00,2021-12-31
2022-01-03 00:00:00,EURUSD,637.56,20011.78,31.39,00:00:00,2022-01-03
2022-01-03 00:00:00,GBPUSD,62.82,89.61,1.43,00:00:00,2022-01-03
2022-01-03 00:00:00,USDJPY,200.05,-50103.57,-250.46,00:00:00,2022-01-03
2022-01-03 00:00:00,XAUUSD,333.59,8279.74,24.82,00:00:00,2022-01-03
2022-01-03 04:00:00,EURUSD,786.02,8034.71,10.22,04:00:00,2022-01-03
2022-01-03 04:00:00,GBPUSD,118.08,2131.15,18.05,04:00:00,2022-01-03
2022-01-03 04:00:00,USDJPY,23.14,-968.95,-41.87,04:00:00,2022-01-03
2022-01-03 04:00:00,XAUUSD,243.68,-2039.79,-8.37,04:00:00,2022-01-03
2022-01-03 08:00:00,EURUSD,2197.99,36155.3,16.45,08:00:00,2022-01-03
2022-01-03 08:00:00,GBPUSD,595.65,18531.47,31.11,08:00:00,2022-01-03
2022-01-03 08:00:00,USDJPY,172.22,562.76,3.27,08:00:00,2022-01-03
2022-01-03 08:00:00,XAUUSD,797.81,31781.84,39.84,08:00:00,2022-01-03
2022-01-03 12:00:00,EURUSD,1288.33,11665.74,9.05,12:00:00,2022-01-03
2022-01-03 12:00:00,GBPUSD,256.77,10080.99,39.26,12:00:00,2022-01-03
2022-01-03 12:00:00,USDJPY,184.67,3846.62,20.83,12:00:00,2022-01-03
2022-01-03 12:00:00,XAUUSD,578.48,23708.08,40.98,12:00:00,2022-01-03
2022-01-03 16:00:00,EURUSD,1522.65,-18446.56,-12.11,16:00:00,2022-01-03
2022-01-03 16:00:00,GBPUSD,752.16,15330.42,20.38,16:00:00,2022-01-03
2022-01-03 16:00:00,USDJPY,128.6,1888.76,14.69,16:00:00,2022-01-03
2022-01-03 16:00:00,XAUUSD,1094.79,-108090.47,-98.73,16:00:00,2022-01-03
2022-01-03 20:00:00,EURUSD,317.49,2368.17,7.46,20:00:00,2022-01-03
2022-01-03 20:00:00,GBPUSD,55.2,3500.87,63.42,20:00:00,2022-01-03
2022-01-03 20:00:00,USDJPY,34.33,-1526.05,-44.45,20:00:00,2022-01-03
2022-01-03 20:00:00,XAUUSD,259.99,10322.27,39.7,20:00:00,2022-01-03
2022-01-04 00:00:00,EURUSD,495.74,16447.5,33.18,00:00:00,2022-01-04
2022-01-04 00:00:00,GBPUSD,40.81,580.32,14.22,00:00:00,2022-01-04
2022-01-04 00:00:00,USDJPY,167.37,-16644.95,-99.45,00:00:00,2022-01-04
2022-01-04 00:00:00,XAUUSD,205.48,15160.68,73.78,00:00:00,2022-01-04
2022-01-04 04:00:00,EURUSD,670.14,3703.01,5.53,04:00:00,2022-01-04
2022-01-04 04:00:00,GBPUSD,117.72,2129.24,18.09,04:00:00,2022-01-04
2022-01-04 04:00:00,USDJPY,140.45,-13914.93,-99.07,04:00:00,2022-01-04
2022-01-04 04:00:00,XAUUSD,494.22,13188.1,26.68,04:00:00,2022-01-04
2022-01-04 08:00:00,EURUSD,1819.48,-165604.19,-91.02,08:00:00,2022-01-04
2022-01-04 08:00:00,GBPUSD,596.6,10276.82,17.23,08:00:00,2022-01-04
2022-01-04 08:00:00,USDJPY,221.3,-33403.7,-150.94,08:00:00,2022-01-04
2022-01-04 08:00:00,XAUUSD,1367.76,115738.85,84.62,08:00:00,2022-01-04
2022-01-04 12:00:00,EURUSD,1436.69,-38839.83,-27.03,12:00:00,2022-01-04
2022-01-04 12:00:00,GBPUSD,344.92,8636.04,25.04,12:00:00,2022-01-04
2022-01-04 12:00:00,USDJPY,452.65,-208645.05,-460.94,12:00:00,2022-01-04
2022-01-04 12:00:00,XAUUSD,1781.43,-14108.43,-7.92,12:00:00,2022-01-04
2022-01-04 16:00:00,EURUSD,2106.78,-153484.57,-72.85,16:00:00,2022-01-04
2022-01-04 16:00:00,GBPUSD,406.97,15831.14,38.9,16:00:00,2022-01-04
2022-01-04 16:00:00,USDJPY,357.56,14460.89,40.44,16:00:00,2022-01-04
2022-01-04 16:00:00,XAUUSD,946.24,54413.36,57.5,16:00:00,2022-01-04
2022-01-04 20:00:00,EURUSD,236.58,2564.64,10.84,20:00:00,2022-01-04
2022-01-04 20:00:00,GBPUSD,35.19,-1190.36,-33.83,20:00:00,2022-01-04
2022-01-04 20:00:00,USDJPY,26.2,2885.04,110.12,20:00:00,2022-01-04
2022-01-04 20:00:00,XAUUSD,89.6,7651.47,85.4,20:00:00,2022-01-04
2022-01-05 00:00:00,EURUSD,247.36,-2487.84,-10.06,00:00:00,2022-01-05
2022-01-05 00:00:00,GBPUSD,48.9,-3241.51,-66.29,00:00:00,2022-01-05
2022-01-05 00:00:00,USDJPY,35.61,-1701.27,-47.78,00:00:00,2022-01-05
2022-01-05 00:00:00,XAUUSD,116.46,18868.98,162.02,00:00:00,2022-01-05
2022-01-05 04:00:00,EURUSD,574.47,744.48,1.3,04:00:00,2022-01-05
2022-01-05 04:00:00,GBPUSD,71.59,214.3,2.99,04:00:00,2022-01-05
2022-01-05 04:00:00,USDJPY,100.97,-51.61,-0.51,04:00:00,2022-01-05
2022-01-05 04:00:00,XAUUSD,202.25,2987.67,14.77,04:00:00,2022-01-05
2022-01-05 08:00:00,EURUSD,2187.97,-59555.18,-27.22,08:00:00,2022-01-05
2022-01-05 08:00:00,GBPUSD,657.56,23026.2,35.02,08:00:00,2022-01-05
2022-01-05 08:00:00,USDJPY,155.26,2653.94,17.09,08:00:00,2022-01-05
2022-01-05 08:00:00,XAUUSD,2804.45,421645.74,150.35,08:00:00,2022-01-05
2022-01-05 12:00:00,EURUSD,1974.35,29564.11,14.97,12:00:00,2022-01-05
2022-01-05 12:00:00,GBPUSD,311.06,536.76,1.73,12:00:00,2022-01-05
2022-01-05 12:00:00,USDJPY,149.85,4796.81,32.01,12:00:00,2022-01-05
2022-01-05 12:00:00,XAUUSD,1005.12,35656.4,35.47,12:00:00,2022-01-05
2022-01-05 16:00:00,EURUSD,1595.65,21791.24,13.66,16:00:00,2022-01-05
2022-01-05 16:00:00,GBPUSD,399.27,-15643.61,-39.18,16:00:00,2022-01-05
2022-01-05 16:00:00,USDJPY,132.66,-2844.82,-21.44,16:00:00,2022-01-05
2022-01-05 16:00:00,XAUUSD,678.13,12844.4,18.94,16:00:00,2022-01-05
2022-01-05 20:00:00,EURUSD,1198.99,19318.59,16.11,20:00:00,2022-01-05
2022-01-05 20:00:00,GBPUSD,249.78,3566.6,14.28,20:00:00,2022-01-05
2022-01-05 20:00:00,USDJPY,37.84,-2247.85,-59.4,20:00:00,2022-01-05
2022-01-05 20:00:00,XAUUSD,1125.71,38911.14,34.57,20:00:00,2022-01-05
2022-01-06 00:00:00,EURUSD,252.96,6896.66,27.26,00:00:00,2022-01-06
2022-01-06 00:00:00,GBPUSD,86.25,4115.54,47.72,00:00:00,2022-01-06
2022-01-06 00:00:00,USDJPY,84.36,1537.22,18.22,00:00:00,2022-01-06
2022-01-06 00:00:00,XAUUSD,393.36,60296.75,153.29,00:00:00,2022-01-06
2022-01-06 04:00:00,EURUSD,334.06,478.95,1.43,04:00:00,2022-01-06
2022-01-06 04:00:00,GBPUSD,432.41,-80470.28,-186.1,04:00:00,2022-01-06
2022-01-06 04:00:00,USDJPY,58.87,1285.31,21.83,04:00:00,2022-01-06
2022-01-06 04:00:00,XAUUSD,453.2,7203.16,15.89,04:00:00,2022-01-06
2022-01-06 08:00:00,EURUSD,2590.84,48002.42,18.53,08:00:00,2022-01-06
2022-01-06 08:00:00,GBPUSD,566.15,-24220.61,-42.78,08:00:00,2022-01-06
2022-01-06 08:00:00,USDJPY,510.56,23565.82,46.16,08:00:00,2022-01-06
2022-01-06 08:00:00,XAUUSD,2789.85,-1117231.74,-400.46,08:00:00,2022-01-06
2022-01-06 12:00:00,EURUSD,1363.37,22634.85,16.6,12:00:00,2022-01-06
2022-01-06 12:00:00,GBPUSD,546.54,7826.87,14.32,12:00:00,2022-01-06
2022-01-06 12:00:00,USDJPY,81.64,221.61,2.71,12:00:00,2022-01-06
2022-01-06 12:00:00,XAUUSD,1745.51,-299873.89,-171.8,12:00:00,2022-01-06
2022-01-06 16:00:00,EURUSD,1659.04,40550.31,24.44,16:00:00,2022-01-06
2022-01-06 16:00:00,GBPUSD,197.05,1033.33,5.24,16:00:00,2022-01-06
2022-01-06 16:00:00,USDJPY,47.76,-111.02,-2.32,16:00:00,2022-01-06
2022-01-06 16:00:00,XAUUSD,654.24,16478.22,25.19,16:00:00,2022-01-06
2022-01-06 20:00:00,EURUSD,278.89,2361.95,8.47,20:00:00,2022-01-06
2022-01-06 20:00:00,GBPUSD,33.6,524.33,15.61,20:00:00,2022-01-06
2022-01-06 20:00:00,USDJPY,25.2,-393.42,-15.61,20:00:00,2022-01-06
2022-01-06 20:00:00,XAUUSD,99.56,-8253.89,-82.9,20:00:00,2022-01-06
2022-01-07 00:00:00,EURUSD,283.1,-2532.93,-8.95,00:00:00,2022-01-07
2022-01-07 00:00:00,GBPUSD,39.44,-1882.15,-47.72,00:00:00,2022-01-07
2022-01-07 00:00:00,USDJPY,98.08,-1309.85,-13.35,00:00:00,2022-01-07
2022-01-07 00:00:00,XAUUSD,187.47,13182.67,70.32,00:00:00,2022-01-07
2022-01-07 04:00:00,EURUSD,429.25,6320.09,14.72,04:00:00,2022-01-07
