date,open,high,low,close,trend
2016.07.27,1.31282,1.32342,1.30725,1.32205,0
2016.07.28,1.32205,1.32472,1.31165,1.3161,0
2016.07.29,1.31607,1.33005,1.31472,1.32225,0
2016.08.01,1.32217,1.32716,1.3162,1.3173,0
2016.08.02,1.31721,1.33654,1.31709,1.3355,0
2016.08.03,1.3355,1.33712,1.32801,1.3324,0
2016.08.04,1.3324,1.33451,1.31021,1.3105,0
2016.08.05,1.31048,1.31746,1.30206,1.30619,0
2016.08.08,1.30778,1.30958,1.30273,1.30387,0
2016.08.09,1.30388,1.30459,1.29551,1.30008,0
2016.08.10,1.30008,1.30936,1.29902,1.30066,0
2016.08.11,1.30057,1.30275,1.29347,1.29546,0
2016.08.12,1.29545,1.30342,1.29026,1.29162,1
2016.08.15,1.2921,1.29448,1.28655,1.28743,1
2016.08.16,1.28755,1.30506,1.28743,1.30449,1
2016.08.17,1.30449,1.30859,1.29755,1.30401,1
2016.08.18,1.30371,1.31723,1.30266,1.31639,1
2016.08.19,1.3161,1.31836,1.30233,1.30776,1
2016.08.22,1.30507,1.31567,1.30336,1.31338,1
2016.08.23,1.31334,1.32104,1.31282,1.31945,1
2016.08.24,1.31927,1.32727,1.31608,1.323,1
2016.08.25,1.32301,1.3263,1.31681,1.31883,1
2016.08.26,1.31879,1.32796,1.31211,1.31287,1
2016.08.29,1.31132,1.31385,1.3059,1.31028,1
2016.08.30,1.31029,1.31195,1.30588,1.30789,1
2016.08.31,1.30766,1.31574,1.30651,1.31355,1
2016.09.01,1.3135,1.33175,1.31278,1.32669,1
2016.09.02,1.32667,1.33524,1.3252,1.32897,1
2016.09.05,1.32955,1.33752,1.32878,1.33009,1
2016.09.06,1.33009,1.34442,1.32956,1.34367,1
2016.09.07,1.34355,1.34373,1.33188,1.33389,1
2016.09.08,1.33389,1.33754,1.32829,1.32896,1
2016.09.09,1.32888,1.33357,1.32387,1.32632,1
2016.09.12,1.32646,1.33468,1.32349,1.33339,1
2016.09.13,1.33339,1.33398,1.31668,1.31876,1
2016.09.14,1.31876,1.324,1.31378,1.32293,1
2016.09.15,1.32294,1.3279,1.31787,1.32369,1
2016.09.16,1.32369,1.32478,1.29942,1.29956,1
