day,symbol,spread
2022-10-28,EURZAR,0.014350000000000307
2023-01-20,EURZAR,0.0070000000000014495
2022-12-20,EURZAR,0.039000000000001478
2022-11-18,EURZAR,0.022870000000001056
2023-02-17,EURZAR,0.0070000000000014495
2022-08-23,EURZAR,0.011730000000000018
2023-01-05,EURZAR,0.0070000000000014495
2023-02-15,EURZAR,0.0070000000000014495
2022-09-08,EURZAR,0.012450000000001182
2022-12-30,EURZAR,0.039000000000001478
2023-02-22,EURZAR,0.0070000000000014495
2023-02-16,EURZAR,0.0070000000000014495
2022-08-17,EURZAR,0.00993000000000066
2022-09-14,EURZAR,0.01144999999999996
2022-11-08,EURZAR,0.014350000000000307
2022-12-26,EURZAR,0.039000000000001478
2022-11-07,EURZAR,0.014350000000000307
2022-11-09,EURZAR,0.014450000000000074
2022-12-23,EURZAR,0.039000000000001478
2022-11-11,EURZAR,0.0070000000000014495
2022-09-15,EURZAR,0.01144999999999996
2023-01-03,EURZAR,0.010999999999999233
2023-02-24,EURZAR,0.0070000000000014495
2023-01-16,EURZAR,0.039000000000001478
2022-10-31,EURZAR,0.0070000000000014495
2023-02-07,EURZAR,0.0070000000000014495
2022-12-14,EURZAR,0.039000000000001478
2022-08-18,EURZAR,0.00993000000000066
2022-10-14,EURZAR,0.014050000000001006
2022-11-04,EURZAR,0.039000000000001478
2023-01-25,EURZAR,0.0070000000000014495
2022-08-03,EURZAR,0.013700000000000045
2022-09-16,EURZAR,0.01144999999999996
2022-08-12,EURZAR,0.039000000000001478
2022-09-05,EURZAR,0.012250000000001648
2022-10-24,EURZAR,0.015850000000000364
2022-10-19,EURZAR,0.012309999999999377
2022-09-30,EURZAR,0.011269999999999669
2022-10-18,EURZAR,0.014150000000000773
2023-02-23,EURZAR,0.0070000000000014495
2022-09-21,EURZAR,0.039000000000001478
2022-11-15,EURZAR,0.015850000000000364
2022-12-28,EURZAR,0.016049999999999898
2022-10-07,EURZAR,0.039000000000001478
2022-09-06,EURZAR,0.012350000000001415
2022-09-28,EURZAR,0.011050000000000892
2022-11-23,EURZAR,0.0070000000000014495
2022-12-06,EURZAR,0.015149999999998442
2022-12-22,EURZAR,0.0070000000000014495
2022-08-15,EURZAR,0.014929999999999666
2022-09-26,EURZAR,0.011150000000000659
2023-01-23,EURZAR,0.0070000000000014495
2022-08-02,EURZAR,0.013700000000000045
2022-08-01,EURZAR,0.015100000000000335
2023-02-14,EURZAR,0.0070000000000014495
2022-08-01,FILUSD,0.089999999999999858
2022-08-28,FILUSD,0.089999999999999858
2022-12-17,FILUSD,0.1509999999999998
2023-01-28,FILUSD,0.15500000000000025
2022-09-19,FILUSD,0.14799999999999969
2022-11-02,FILUSD,0.17199999999999971
2022-08-20,FILUSD,0.089999999999999858
2022-07-31,FILUSD,0.089999999999999858
2022-09-07,FILUSD,0.14799999999999969
2022-12-26,FILUSD,0.15399999999999991
2023-01-02,FILUSD,0.15399999999999991
2023-02-16,FILUSD,0.15399999999999991
2023-02-20,FILUSD,0.15600000000000058
2022-10-01,FILUSD,0.17600000000000016
2022-12-08,FILUSD,0.075000000000000178
2022-12-21,FILUSD,0.1509999999999998
2023-01-07,FILUSD,0.15399999999999991
2023-01-22,FILUSD,0.15599999999999969
2022-09-16,FILUSD,0.14799999999999969
2023-01-16,FILUSD,0.15399999999999991
2023-02-10,FILUSD,0.15399999999999991
2022-07-29,FILUSD,0.089999999999999858
2022-09-05,FILUSD,0.14799999999999969
2022-09-08,FILUSD,0.14799999999999969
2022-10-14,FILUSD,0.17199999999999971
2022-10-25,FILUSD,0.17199999999999971
2022-11-21,FILUSD,0.075000000000000178
2023-02-15,FILUSD,0.15399999999999991
2022-09-13,FILUSD,0.14799999999999969
2022-11-28,FILUSD,0.075000000000000178
2022-12-05,FILUSD,0.075000000000000178
2022-12-24,FILUSD,0.1509999999999998
2023-01-04,FILUSD,0.15399999999999991
2023-01-17,FILUSD,0.15399999999999991
2022-11-08,FILUSD,0.14799999999999969
2022-12-02,FILUSD,0.075000000000000178
2022-09-14,FILUSD,0.14799999999999969
2022-11-20,FILUSD,0.075000000000000178
2023-01-05,FILUSD,0.15399999999999991
2023-01-31,FILUSD,0.15500000000000025
2023-02-26,FILUSD,0.15500000000000025
2022-08-02,FILUSD,0.089999999999999858
2022-11-16,FILUSD,0.075000000000000178
2022-12-18,FILUSD,0.1509999999999998
2022-08-23,FILUSD,0.089999999999999858
2022-10-21,FILUSD,0.17199999999999971
2022-09-20,FILUSD,0.14799999999999969
2022-09-03,FILUSD,0.099999999999999645
2022-12-28,FILUSD,0.15399999999999991
2022-11-24,FILUSD,0.075000000000000178
2022-12-11,FILUSD,0.075000000000000178
2022-10-17,FILUSD,0.17199999999999971
2022-08-24,FILUSD,0.089999999999999858
2022-08-31,FILUSD,0.099999999999999645
2023-02-27,FILUSD,0.15500000000000025
2022-08-19,FILUSD,0.089999999999999858
2022-10-22,FILUSD,0.17199999999999971
2022-11-14,FILUSD,0.075000000000000178
2022-12-19,FILUSD,0.15200000000000014
2023-01-12,FILUSD,0.15399999999999991
2023-03-01,FILUSD,0.15399999999999991
2022-11-23,FILUSD,0.075000000000000178
2022-10-13,FILUSD,0.17199999999999971
2023-01-06,FILUSD,0.15399999999999991
2023-02-28,FILUSD,0.15399999999999991
2022-08-29,FILUSD,0.089999999999999858
2022-11-11,FILUSD,0.14799999999999969
2022-08-21,FILUSD,0.089999999999999858
2023-01-03,FILUSD,0.15399999999999991
2023-02-23,FILUSD,0.15399999999999991
2023-01-25,FILUSD,0.089999999999999858
2022-10-20,FILUSD,0.17199999999999971
2022-12-15,FILUSD,0.1509999999999998
2022-12-03,FILUSD,0.075000000000000178
2023-01-23,FILUSD,0.15599999999999969
2022-09-27,FILUSD,0.14799999999999969
2023-02-05,FILUSD,0.15399999999999991
2022-12-14,FILUSD,0.1509999999999998
2023-02-12,FILUSD,0.15399999999999991
2022-10-19,FILUSD,0.17199999999999971
2022-11-26,FILUSD,0.075000000000000178
2023-02-01,FILUSD,0.15399999999999991
2023-02-22,FILUSD,0.15399999999999991
2022-09-28,FILUSD,0.14799999999999969
2022-10-02,FILUSD,0.17600000000000016
2022-12-27,FILUSD,0.15399999999999991
2022-08-26,FILUSD,0.089999999999999858
2023-02-18,FILUSD,0.089999999999999858
2022-07-30,FILUSD,0.089999999999999858
2022-09-10,FILUSD,0.14799999999999969
2022-11-09,FILUSD,0.17300000000000004
2022-11-27,FILUSD,0.075000000000000178
2022-11-12,FILUSD,0.075000000000000178
2022-11-19,FILUSD,0.075000000000000178
2022-12-07,FILUSD,0.075000000000000178
2023-01-11,FILUSD,0.15399999999999991
2022-12-20,FILUSD,0.15200000000000014
2022-08-30,FILUSD,0.099999999999999645
2022-09-09,FILUSD,0.14799999999999969
2022-10-10,FILUSD,0.17600000000000016
2022-12-12,FILUSD,0.075000000000000178
2022-12-22,FILUSD,0.15200000000000014
2022-11-18,FILUSD,0.075000000000000178
2022-10-11,FILUSD,0.17199999999999971
2023-02-19,FILUSD,0.15399999999999991
2022-10-28,FILUSD,0.17199999999999971
2022-11-06,FILUSD,0.14799999999999969
2023-01-15,FILUSD,0.15399999999999991
2023-02-13,FILUSD,0.15399999999999991
2022-08-16,FILUSD,0.089999999999999858
2022-09-02,FILUSD,0.099999999999999645
2022-09-23,FILUSD,0.14799999999999969
2022-10-15,FILUSD,0.17199999999999971
2022-10-09,FILUSD,0.17600000000000016
2022-11-04,FILUSD,0.14799999999999969
2022-08-13,FILUSD,0.089999999999999858
2023-02-04,FILUSD,0.15399999999999991
2022-12-09,FILUSD,0.075000000000000178
2023-01-29,FILUSD,0.15500000000000025
2022-08-08,FILUSD,0.089999999999999858
2022-08-12,FILUSD,0.089999999999999858
2022-12-31,FILUSD,0.15399999999999991
2022-08-07,FILUSD,0.089999999999999858
2022-09-24,FILUSD,0.14799999999999969
2022-09-30,FILUSD,0.14799999999999969
2022-10-27,FILUSD,0.17199999999999971
2022-12-23,FILUSD,0.15200000000000014
2022-11-30,FILUSD,0.075000000000000178
2022-12-04,FILUSD,0.075000000000000178
2022-09-11,FILUSD,0.14799999999999969
2022-10-23,FILUSD,0.17199999999999971
2023-01-20,FILUSD,0.15500000000000025
2022-09-22,FILUSD,0.14799999999999969
2022-11-05,FILUSD,0.14799999999999969
2022-11-17,FILUSD,0.075000000000000178
2023-01-01,FILUSD,0.15399999999999991
2022-12-06,FILUSD,0.075000000000000178
2022-12-16,FILUSD,0.1509999999999998
2023-02-07,FILUSD,0.089999999999999858
2022-08-25,FILUSD,0.089999999999999858
2023-01-14,FILUSD,0.15399999999999991
2023-02-21,FILUSD,0.15399999999999991
2023-01-13,FILUSD,0.15399999999999991
2023-02-02,FILUSD,0.15399999999999991
2023-02-11,FILUSD,0.15399999999999991
2023-02-14,FILUSD,0.15399999999999991
2022-10-30,FILUSD,0.17199999999999971
2022-11-25,FILUSD,0.075000000000000178
2022-09-17,FILUSD,0.17600000000000016
2023-01-08,FILUSD,0.15399999999999991
2022-08-18,FILUSD,0.089999999999999858
2022-10-04,FILUSD,0.17600000000000016
2022-08-09,FILUSD,0.089999999999999858
2022-08-22,FILUSD,0.089999999999999858
2022-11-01,FILUSD,0.17199999999999971
2022-11-10,FILUSD,0.14799999999999969
2022-09-21,FILUSD,0.14799999999999969
2022-09-12,FILUSD,0.14799999999999969
2022-10-16,FILUSD,0.17199999999999971
2022-10-24,FILUSD,0.17199999999999971
2023-01-10,FILUSD,0.15399999999999991
2022-09-01,FILUSD,0.099999999999999645
2022-09-26,FILUSD,0.14799999999999969
2022-12-30,FILUSD,0.15399999999999991
2023-02-03,FILUSD,0.15399999999999991
2022-10-03,FILUSD,0.14799999999999969
2022-10-03,FILUSD,0.17600000000000016
2022-10-06,FILUSD,0.17600000000000016
2022-10-31,FILUSD,0.17199999999999971
2022-12-01,FILUSD,0.075000000000000178
2023-01-19,FILUSD,0.15500000000000025
2023-01-27,FILUSD,0.15599999999999969
2023-01-30,FILUSD,0.15500000000000025
2022-08-27,FILUSD,0.089999999999999858
2022-08-05,FILUSD,0.089999999999999858
2022-08-15,FILUSD,0.089999999999999858
2022-09-15,FILUSD,0.14799999999999969
2023-02-09,FILUSD,0.15399999999999991
2022-10-29,FILUSD,0.17199999999999971
2022-12-10,FILUSD,0.075000000000000178
2022-12-25,FILUSD,0.1509999999999998
2022-10-08,FILUSD,0.17600000000000016
2023-01-09,FILUSD,0.15399999999999991
2022-09-25,FILUSD,0.14799999999999969
2023-01-21,FILUSD,0.15500000000000025
2023-01-24,FILUSD,0.15599999999999969
2022-08-14,FILUSD,0.089999999999999858
2022-11-03,FILUSD,0.14799999999999969
2023-02-24,FILUSD,0.15500000000000025
2022-09-04,FILUSD,0.099999999999999645
2022-12-13,FILUSD,0.075000000000000178
2022-09-06,FILUSD,0.14799999999999969
2022-10-26,FILUSD,0.17199999999999971
2023-02-08,FILUSD,0.15399999999999991
2022-08-06,FILUSD,0.089999999999999858
2022-08-17,FILUSD,0.089999999999999858
2022-10-07,FILUSD,0.17600000000000016
2022-10-18,FILUSD,0.17199999999999971
2022-08-10,FILUSD,0.089999999999999858
2022-11-15,FILUSD,0.075000000000000178
2023-02-06,FILUSD,0.15399999999999991
2022-08-03,FILUSD,0.089999999999999858
2022-08-04,FILUSD,0.089999999999999858
2022-11-13,FILUSD,0.075000000000000178
2022-11-22,FILUSD,0.075000000000000178
2022-08-11,FILUSD,0.089999999999999858
2022-10-05,FILUSD,0.17600000000000016
2023-01-26,FILUSD,0.15599999999999969
2023-02-17,FILUSD,0.15399999999999991
2022-09-29,FILUSD,0.14799999999999969
2022-11-29,FILUSD,0.075000000000000178
2022-09-18,FILUSD,0.14799999999999969
2022-10-12,FILUSD,0.17199999999999971
2022-11-07,FILUSD,0.14799999999999969
2022-12-29,FILUSD,0.15399999999999991
2023-01-18,FILUSD,0.15399999999999991
2023-02-25,FILUSD,0.089999999999999858
2023-02-08,FTMUSD,0.00880000000000003
2023-02-10,FTMUSD,0.0087999999999999745
2022-08-03,FTMUSD,0.0087999999999999745
2022-08-30,FTMUSD,0.0087999999999999745
2022-12-20,FTMUSD,0.0073000000000000009
2022-11-03,FTMUSD,0.0087999999999999745
2022-11-22,FTMUSD,0.0088000000000000023
2022-12-19,FTMUSD,0.0073000000000000009
2022-12-21,FTMUSD,0.0073000000000000009
2022-08-05,FTMUSD,0.0087999999999999745
2023-01-16,FTMUSD,0.008900000000000019
2022-08-17,FTMUSD,0.0087999999999999745
2022-09-08,FTMUSD,0.0088000000000000023
2023-02-16,FTMUSD,0.00880000000000003
2022-11-24,FTMUSD,0.0088000000000000023
2022-09-13,FTMUSD,0.0087999999999999745
2022-10-11,FTMUSD,0.0088000000000000023
2022-11-08,FTMUSD,0.0088000000000000023
2023-01-21,FTMUSD,0.0087999999999999745
2022-09-30,FTMUSD,0.0088000000000000023
2022-12-27,FTMUSD,0.0088000000000000023
2022-08-13,FTMUSD,0.00880000000000003
2022-10-06,FTMUSD,0.0088000000000000023
2023-01-17,FTMUSD,0.0087999999999999745
2022-10-25,FTMUSD,0.0088000000000000023
2023-02-22,FTMUSD,0.00880000000000003
2022-09-02,FTMUSD,0.0087999999999999745
2022-11-20,FTMUSD,0.0088000000000000023
2023-02-02,FTMUSD,0.00880000000000003
2022-10-26,FTMUSD,0.0088000000000000023
2022-12-31,FTMUSD,0.0088000000000000023
2022-10-30,FTMUSD,0.0088000000000000023
2022-12-28,FTMUSD,0.0088000000000000023
2023-02-07,FTMUSD,0.00880000000000003
2022-11-21,FTMUSD,0.0088000000000000023
2023-01-22,FTMUSD,0.0087999999999999745
2022-09-15,FTMUSD,0.0088000000000000023
2022-10-24,FTMUSD,0.0088000000000000023
2022-08-15,FTMUSD,0.0087999999999999745
2022-08-19,FTMUSD,0.0087999999999999745
2022-10-03,FTMUSD,0.0088000000000000023
2022-10-12,FTMUSD,0.0085999999999999965
2022-12-24,FTMUSD,0.0073000000000000009
2023-02-11,FTMUSD,0.0087999999999999745
2022-09-28,FTMUSD,0.0088000000000000023
2022-10-22,FTMUSD,0.0088000000000000023
2022-11-23,FTMUSD,0.0088000000000000023
2022-12-15,FTMUSD,0.0073000000000000009
2023-03-01,FTMUSD,0.0087999999999999745
2022-09-26,FTMUSD,0.0088000000000000023
2022-11-16,FTMUSD,0.0088000000000000023
2022-07-29,FTMUSD,0.0087999999999999745
2022-09-03,FTMUSD,0.0086999999999999855
2023-01-20,FTMUSD,0.00880000000000003
2022-10-29,FTMUSD,0.0088000000000000023
2022-09-06,FTMUSD,0.0087999999999999745
2022-09-12,FTMUSD,0.0087999999999999745
2022-10-19,FTMUSD,0.0088000000000000023
2022-09-23,FTMUSD,0.0088000000000000023
2022-12-10,FTMUSD,0.0088000000000000023
2023-01-23,FTMUSD,0.0087999999999999745
2022-12-07,FTMUSD,0.0088000000000000023
2023-01-06,FTMUSD,0.0088000000000000023
2022-08-20,FTMUSD,0.0087999999999999745
2022-10-20,FTMUSD,0.0088000000000000023
2022-12-12,FTMUSD,0.0073000000000000009
2022-12-17,FTMUSD,0.0073000000000000009
2022-08-07,FTMUSD,0.0087999999999999745
2022-09-16,FTMUSD,0.0088000000000000023
2022-11-02,FTMUSD,0.0088000000000000023
2023-02-03,FTMUSD,0.00880000000000003
2023-02-13,FTMUSD,0.0087999999999999745
2023-02-17,FTMUSD,0.00880000000000003
2023-02-25,FTMUSD,0.0087999999999999745
2022-07-30,FTMUSD,0.0087999999999999745
2022-11-12,FTMUSD,0.0088000000000000023
2022-12-04,FTMUSD,0.0088000000000000023
2023-01-14,FTMUSD,0.0087999999999999745
2022-11-15,FTMUSD,0.0088000000000000023
2022-08-04,FTMUSD,0.0087999999999999745
2022-08-27,FTMUSD,0.00880000000000003
2022-09-09,FTMUSD,0.0087999999999999745
2023-02-06,FTMUSD,0.00880000000000003
2022-09-27,FTMUSD,0.0088000000000000023
2022-10-08,FTMUSD,0.0085999999999999965
2022-11-25,FTMUSD,0.0088000000000000023
2022-12-16,FTMUSD,0.0073000000000000009
2022-11-01,FTMUSD,0.0088000000000000023
2023-01-04,FTMUSD,0.0088000000000000023
2023-01-26,FTMUSD,0.008900000000000019
2022-11-29,FTMUSD,0.0088000000000000023
2023-01-29,FTMUSD,0.0087999999999999745
2022-08-11,FTMUSD,0.0087999999999999745
2022-08-22,FTMUSD,0.0087999999999999745
2022-09-21,FTMUSD,0.0088000000000000023
2022-11-28,FTMUSD,0.0088000000000000023
2023-01-18,FTMUSD,0.008900000000000019
2022-09-01,FTMUSD,0.0087999999999999745
2022-09-19,FTMUSD,0.0088000000000000023
2022-10-18,FTMUSD,0.0088000000000000023
2022-08-21,FTMUSD,0.0087999999999999745
2022-09-07,FTMUSD,0.0088000000000000023
2022-08-25,FTMUSD,0.0087999999999999745
2023-01-01,FTMUSD,0.0088000000000000023
2022-10-21,FTMUSD,0.0088000000000000023
2023-01-28,FTMUSD,0.0087999999999999745
2022-08-12,FTMUSD,0.0087999999999999745
2023-01-05,FTMUSD,0.0088000000000000023
2023-01-13,FTMUSD,0.0087999999999999745
2022-07-31,FTMUSD,0.0087999999999999745
2022-08-06,FTMUSD,0.0087999999999999745
2023-02-01,FTMUSD,0.00880000000000003
2023-02-26,FTMUSD,0.0087999999999999745
2022-11-04,FTMUSD,0.0087999999999999745
2022-11-10,FTMUSD,0.0088000000000000023
2022-12-29,FTMUSD,0.0088000000000000023
2023-01-07,FTMUSD,0.0088000000000000023
2023-02-09,FTMUSD,0.008900000000000019
2022-11-26,FTMUSD,0.0088000000000000023
2022-12-26,FTMUSD,0.0088000000000000023
2023-02-15,FTMUSD,0.00880000000000003
2022-10-02,FTMUSD,0.0088000000000000023
2023-02-04,FTMUSD,0.00880000000000003
2022-09-10,FTMUSD,0.00880000000000003
2022-12-25,FTMUSD,0.0073000000000000009
2022-12-30,FTMUSD,0.0088000000000000023
2022-10-31,FTMUSD,0.0088000000000000023
2022-12-09,FTMUSD,0.0088000000000000023
2022-12-23,FTMUSD,0.0073000000000000009
2022-08-01,FTMUSD,0.0087999999999999745
2022-09-05,FTMUSD,0.00880000000000003
2022-10-05,FTMUSD,0.0088000000000000023
2022-11-17,FTMUSD,0.0088000000000000023
2022-12-05,FTMUSD,0.0088000000000000023
2022-08-26,FTMUSD,0.0087999999999999745
2022-09-11,FTMUSD,0.0087999999999999745
2022-10-07,FTMUSD,0.0088000000000000023
2023-01-03,FTMUSD,0.0088000000000000023
2022-10-10,FTMUSD,0.0088000000000000023
2022-12-11,FTMUSD,0.0088000000000000023
2022-10-13,FTMUSD,0.0088000000000000023
2022-08-29,FTMUSD,0.0087999999999999745
2022-10-28,FTMUSD,0.0088000000000000023
2022-12-06,FTMUSD,0.0088000000000000023
2023-02-28,FTMUSD,0.0087999999999999745
2022-10-15,FTMUSD,0.0085999999999999965
2022-09-22,FTMUSD,0.0088000000000000023
2022-10-09,FTMUSD,0.0085999999999999965
2022-08-24,FTMUSD,0.0087999999999999745
2022-09-29,FTMUSD,0.0088000000000000023
2022-08-31,FTMUSD,0.0087999999999999745
2022-10-04,FTMUSD,0.0085999999999999965
2023-01-11,FTMUSD,0.0088000000000000023
2023-01-19,FTMUSD,0.0087999999999999745
2023-02-27,FTMUSD,0.0087999999999999745
2022-08-02,FTMUSD,0.0087999999999999745
2022-11-13,FTMUSD,0.0088000000000000023
2023-01-24,FTMUSD,0.0087999999999999745
2023-02-19,FTMUSD,0.00880000000000003
2023-02-21,FTMUSD,0.00880000000000003
2023-02-23,FTMUSD,0.00880000000000003
2022-11-18,FTMUSD,0.0088000000000000023
2022-12-02,FTMUSD,0.0088000000000000023
2023-01-02,FTMUSD,0.0088000000000000023
2022-08-08,FTMUSD,0.0087999999999999745
2022-08-28,FTMUSD,0.00880000000000003
2022-11-14,FTMUSD,0.0088000000000000023
2022-12-01,FTMUSD,0.0088000000000000023
2023-01-30,FTMUSD,0.008900000000000019
2023-02-20,FTMUSD,0.00880000000000003
2022-09-14,FTMUSD,0.0088000000000000023
2023-01-31,FTMUSD,0.008900000000000019
2022-08-16,FTMUSD,0.0087999999999999745
2022-08-23,FTMUSD,0.0087999999999999745
2022-09-18,FTMUSD,0.0088000000000000023
2022-11-05,FTMUSD,0.0087999999999999745
2022-10-23,FTMUSD,0.0088000000000000023
2023-02-12,FTMUSD,0.0087999999999999745
2022-09-20,FTMUSD,0.0088000000000000023
2022-11-09,FTMUSD,0.0088000000000000023
2022-12-22,FTMUSD,0.0073000000000000009
2023-01-12,FTMUSD,0.0087999999999999745
2022-09-25,FTMUSD,0.0088000000000000023
2022-11-19,FTMUSD,0.0088000000000000023
2022-11-30,FTMUSD,0.0088000000000000023
2023-01-08,FTMUSD,0.0088000000000000023
2023-02-14,FTMUSD,0.008900000000000019
2023-02-18,FTMUSD,0.00880000000000003
2022-09-17,FTMUSD,0.0087000000000000133
2022-11-27,FTMUSD,0.0088000000000000023
2022-08-10,FTMUSD,0.0087999999999999745
2022-09-24,FTMUSD,0.0088000000000000023
2022-08-14,FTMUSD,0.0087999999999999745
2022-12-14,FTMUSD,0.0073000000000000009
2022-10-01,FTMUSD,0.0085999999999999965
2022-12-08,FTMUSD,0.0088000000000000023
2022-08-18,FTMUSD,0.0087999999999999745
2022-10-16,FTMUSD,0.0085999999999999965
2023-01-10,FTMUSD,0.0088000000000000023
2023-01-27,FTMUSD,0.008900000000000019
2022-11-06,FTMUSD,0.0087999999999999745
2023-01-15,FTMUSD,0.0087999999999999745
2022-11-11,FTMUSD,0.0088000000000000023
2023-01-09,FTMUSD,0.0088000000000000023
2023-02-05,FTMUSD,0.00880000000000003
2022-09-04,FTMUSD,0.0086999999999999855
2022-12-03,FTMUSD,0.0088000000000000023
2022-12-13,FTMUSD,0.0073000000000000009
2022-11-07,FTMUSD,0.0087999999999999745
2022-08-09,FTMUSD,0.0087999999999999745
2022-10-14,FTMUSD,0.0088000000000000023
2023-01-25,FTMUSD,0.0087999999999999745
2022-12-18,FTMUSD,0.0073000000000000009
2023-02-24,FTMUSD,0.0087999999999999745
2022-10-17,FTMUSD,0.0085999999999999965
2022-10-27,FTMUSD,0.0088000000000000023
2022-10-15,FTTUSD,0.10300000000000153
2022-12-14,FTTUSD,0.10000000000000009
2022-12-25,FTTUSD,0.099999999999999978
2022-08-29,FTTUSD,0.10000000000000142
2022-11-01,FTTUSD,0.10300000000000153
2022-11-17,FTTUSD,0.10000000000000009
2022-11-30,FTTUSD,0.10000000000000009
2023-01-13,FTTUSD,0.10000000000000009
2022-09-07,FTTUSD,0.10000000000000142
2022-09-25,FTTUSD,0.10300000000000153
2022-11-12,FTTUSD,0.10000000000000009
2022-11-26,FTTUSD,0.10000000000000009
2022-08-17,FTTUSD,0.10000000000000142
2022-11-27,FTTUSD,0.10000000000000009
2023-01-31,FTTUSD,0.10000000000000009
2023-02-06,FTTUSD,0.10000000000000009
2022-09-10,FTTUSD,0.10000000000000142
2022-11-09,FTTUSD,0.099999999999999645
2023-02-09,FTTUSD,0.10000000000000009
2022-10-07,FTTUSD,0.10300000000000153
2022-12-01,FTTUSD,0.10000000000000009
2022-08-27,FTTUSD,0.10000000000000142
2022-09-28,FTTUSD,0.10300000000000153
2022-10-02,FTTUSD,0.10300000000000153
2022-09-26,FTTUSD,0.10300000000000153
2022-11-24,FTTUSD,0.10000000000000009
2023-02-13,FTTUSD,0.10000000000000009
2023-02-17,FTTUSD,0.10000000000000009
2023-02-20,FTTUSD,0.10000000000000009
2022-07-30,FTTUSD,0.10000000000000142
2022-12-20,FTTUSD,0.099999999999999978
2022-10-28,FTTUSD,0.10300000000000153
2022-11-02,FTTUSD,0.10300000000000153
2022-10-27,FTTUSD,0.10300000000000153
2023-01-02,FTTUSD,0.10000000000000009
2023-02-26,FTTUSD,0.10000000000000009
2022-11-10,FTTUSD,0.10000000000000009
2023-02-05,FTTUSD,0.10000000000000009
2023-01-14,FTTUSD,0.10000000000000009
2022-12-13,FTTUSD,0.10000000000000009
2022-12-19,FTTUSD,0.099999999999999978
2022-10-29,FTTUSD,0.10300000000000153
2022-09-15,FTTUSD,0.10300000000000153
2022-11-25,FTTUSD,0.10000000000000009
2022-08-14,FTTUSD,0.10000000000000142
2022-09-17,FTTUSD,0.10300000000000153
2022-10-10,FTTUSD,0.10300000000000153
2022-08-10,FTTUSD,0.10000000000000142
2022-09-13,FTTUSD,0.10000000000000142
2022-09-20,FTTUSD,0.10300000000000153
2022-11-15,FTTUSD,0.10000000000000009
2022-12-05,FTTUSD,0.10000000000000009
2023-01-08,FTTUSD,0.099999999999999978
2023-02-01,FTTUSD,0.10000000000000009
2022-08-23,FTTUSD,0.10000000000000142
2022-10-24,FTTUSD,0.10300000000000153
2022-12-03,FTTUSD,0.10000000000000009
2023-01-11,FTTUSD,0.10000000000000009
2022-08-07,FTTUSD,0.10000000000000142
2022-08-20,FTTUSD,0.10000000000000142
2022-11-08,FTTUSD,0.10300000000000153
2022-09-04,FTTUSD,0.10000000000000142
2022-08-28,FTTUSD,0.10000000000000142
2022-10-16,FTTUSD,0.10300000000000153
2023-01-04,FTTUSD,0.099999999999999978
2022-08-01,FTTUSD,0.10000000000000142
2022-10-14,FTTUSD,0.10300000000000153
2022-08-22,FTTUSD,0.10000000000000142
2022-09-03,FTTUSD,0.10000000000000142
2022-09-21,FTTUSD,0.10300000000000153
2022-12-27,FTTUSD,0.099999999999999978
2022-08-05,FTTUSD,0.10000000000000142
2022-12-26,FTTUSD,0.099999999999999978
2022-08-08,FTTUSD,0.10000000000000142
2022-12-15,FTTUSD,0.10000000000000009
2023-02-03,FTTUSD,0.10000000000000009
2022-08-03,FTTUSD,0.10000000000000142
2022-10-17,FTTUSD,0.10300000000000153
2023-01-16,FTTUSD,0.10000000000000009
2022-09-16,FTTUSD,0.10300000000000153
2022-11-21,FTTUSD,0.10000000000000009
2023-01-20,FTTUSD,0.10000000000000009
2022-09-24,FTTUSD,0.10300000000000153
2022-09-27,FTTUSD,0.10300000000000153
2022-11-18,FTTUSD,0.10000000000000009
2023-01-03,FTTUSD,0.099999999999999978
2023-01-18,FTTUSD,0.10000000000000009
2022-10-08,FTTUSD,0.10300000000000153
2022-12-11,FTTUSD,0.10000000000000009
2022-08-06,FTTUSD,0.10000000000000142
2022-11-19,FTTUSD,0.10000000000000009
2022-09-05,FTTUSD,0.10000000000000142
2022-10-18,FTTUSD,0.10300000000000153
2022-11-03,FTTUSD,0.10300000000000153
2022-12-04,FTTUSD,0.10000000000000009
2022-09-22,FTTUSD,0.10300000000000153
2022-12-17,FTTUSD,0.10000000000000009
2022-08-31,FTTUSD,0.10000000000000142
2022-10-01,FTTUSD,0.10300000000000153
2022-10-03,FTTUSD,0.10300000000000153
2022-11-22,FTTUSD,0.10000000000000009
2022-11-20,FTTUSD,0.10000000000000009
2022-12-29,FTTUSD,0.10000000000000009
2022-12-24,FTTUSD,0.099999999999999978
2023-01-09,FTTUSD,0.10000000000000009
2023-01-19,FTTUSD,0.10000000000000009
2023-02-12,FTTUSD,0.10000000000000009
2023-02-16,FTTUSD,0.10000000000000009
2022-09-12,FTTUSD,0.10000000000000142
2022-12-06,FTTUSD,0.10000000000000009
2023-01-05,FTTUSD,0.099999999999999978
2022-10-13,FTTUSD,0.10300000000000153
2022-08-30,FTTUSD,0.10000000000000142
2022-11-06,FTTUSD,0.10300000000000153
2023-01-06,FTTUSD,0.099999999999999978
2022-08-13,FTTUSD,0.10000000000000142
2022-10-04,FTTUSD,0.10300000000000153
2022-10-09,FTTUSD,0.10300000000000153
2022-09-11,FTTUSD,0.10000000000000142
2022-10-06,FTTUSD,0.10300000000000153
2022-08-11,FTTUSD,0.10000000000000142
2022-12-08,FTTUSD,0.10000000000000009
2023-02-28,FTTUSD,0.10000000000000009
