day,symbol_name,profit,volume,PnL/Lot,Coef
05/24/2021,XAUUSD,"487 182,03","12909,33",37.738754,"4,33E-05"
05/25/2021,XAUUSD,"414 498,78","18788,44",22.061373,"0,001699"
05/26/2021,XAUUSD,"-1 127 064,15","21082,53",-53.459625,"0,001542"
05/27/2021,XAUUSD,"255 180,03","16868,69",15.127436,"0,001037"
05/28/2021,XAUUSD,"-409 747,19","16458,9",-24.895174,"-7,64E-05"
05/31/2021,XAUUSD,"44 448,05","10305,28",4.313133,"-0,00123"
06/01/2021,XAUUSD,"-479 926,14","22240,5",-21.578928,"0,000842"
06/02/2021,XAUUSD,"645 760,11","17600,47",36.689936,"0,00118"
06/03/2021,XAUUSD,"-5 537 043,25","24263,42",-228.205391,"4,10E-05"
06/04/2021,XAUUSD,"-1 732 352,26","16559,48",-104.613929,"-0,00178"
06/07/2021,XAUUSD,"-28 486,70","13402,04",-2.125549,"-0,00429"
06/08/2021,XAUUSD,"75 345,50","17834,43",4.224721,"-0,00046"
06/09/2021,XAUUSD,"376 192,35","15748,89",23.886912,"0,000389"
06/10/2021,XAUUSD,"-249 079,03","21357,59",-11.662319,"-0,00231"
06/11/2021,XAUUSD,"-444 856,95","18432,61",-24.134235,"-0,0006"
06/14/2021,XAUUSD,"-2 975 372,55","21692,5",-137.161349,"0,001116"
06/15/2021,XAUUSD,"-40 086,94","16465,77",-2.434562,"0,000465"
06/16/2021,XAUUSD,"-3 008 886,11","30431,85",-98.872928,"0,001534"
06/17/2021,XAUUSD,"-4 266 478,85","24585,73",-173.534764,"0,001046"
06/18/2021,XAUUSD,"-1 149 115,97","16819,19",-68.321719,"-0,00087"
06/21/2021,XAUUSD,"-178 317,22","12811,26",-13.918789,"-0,00171"
06/22/2021,XAUUSD,"101 154,19","12162,55",8.316857,"0,002204"
06/23/2021,XAUUSD,"-48 135,18","11410,97",-4.218325,"0,001856"
06/24/2021,XAUUSD,"266 655,33","10107,35",26.382318,"0,000331"
06/25/2021,XAUUSD,"19 458,82","10950,79",1.776933,"0,002434"
06/28/2021,XAUUSD,"547 688,04","12811,45",42.749887,"0,000449"
06/29/2021,XAUUSD,"-1 693 327,18","16587,12",-102.086871,"-0,00048"
06/30/2021,XAUUSD,"-361 660,02","12350,04",-29.284117,"-0,00141"
07/01/2021,XAUUSD,"-745 323,40","12102,61",-61.583691,"-0,00182"
07/02/2021,XAUUSD,"-802 034,18","13630,05",-58.843084,"-0,00088"
07/05/2021,XAUUSD,"157 912,38","6546,49",24.121687,"-0,00029"
07/06/2021,XAUUSD,"-2 227 250,76","16431,87",-135.54457,"4,33E-05"
07/07/2021,XAUUSD,"423 051,15","11872,99",35.631391,"0,001699"
07/08/2021,XAUUSD,"-118 507,89","14018,47",-8.453696,"0,001542"
07/09/2021,XAUUSD,"113 600,73","10125,14",11.21967,"0,001037"
07/12/2021,XAUUSD,"456 750,28","13714,44",33.304333,"-7,64E-05"
07/13/2021,XAUUSD,"1 187 898,43","16866,34",70.430125,"-0,00123"
07/14/2021,XAUUSD,"-1 102 110,62","17444,97",-63.176413,"0,000842"
07/15/2021,XAUUSD,"-472 618,08","17680,15",-26.731565,"0,00118"
07/16/2021,XAUUSD,"-22 143,45","17115,73",-1.293749,"4,10E-05"
07/19/2021,XAUUSD,"-1 436 475,77","15669,96",-91.670672,"-0,00178"
07/20/2021,XAUUSD,"466 251,72","12984,93",35.907141,"-0,00429"
07/21/2021,XAUUSD,"368 136,12","14220,67",25.887396,"-0,00046"
07/22/2021,XAUUSD,"281 525,58","14902,87",18.890696,"0,000389"
07/23/2021,XAUUSD,"-293 643,32","17382,88",-16.892674,"-0,00231"
07/26/2021,XAUUSD,"700 317,15","14050,9",49.841444,"-0,0006"
07/27/2021,XAUUSD,"1 037 612,31","17747,78",58.464344,"0,001116"
07/28/2021,XAUUSD,"1 145 963,02","20441,55",56.060476,"0,000465"
07/29/2021,XAUUSD,"-2 382 047,54","19051,87",-125.029593,"0,001534"
07/30/2021,XAUUSD,"203 772,28","16910,56",12.050002,"0,001046"
08/02/2021,XAUUSD,"526 637,52","21547,24",24.441066,"-0,00087"
08/03/2021,XAUUSD,"983 716,25","16823,03",58.47438,"-0,00171"
08/04/2021,XAUUSD,"681 540,45","25791,49",26.425013,"0,002204"
08/05/2021,XAUUSD,"582 889,54","20071,41",29.040787,"0,001856"
08/06/2021,XAUUSD,"-7 555 886,96","23988,22",-314.983228,"0,000331"
08/09/2021,XAUUSD,"63 213,78","20710,8",3.052213,"0,002434"
08/10/2021,XAUUSD,"-443 487,18","15673,56",-28.295242,"0,000449"
08/11/2021,XAUUSD,"-805 441,97","17223,08",-46.765269,"-0,00048"
08/12/2021,XAUUSD,"-608 802,32","14669,4",-41.501515,"-0,00141"
08/13/2021,XAUUSD,"-2 613 302,47","14715,76",-177.585288,"-0,00182"
08/16/2021,XAUUSD,"-690 805,87","12255,26",-56.368112,"-0,00088"
08/17/2021,XAUUSD,"-684 649,86","11252,94",-60.841866,"-0,00029"
08/18/2021,XAUUSD,"69 168,32","12418,58",5.569745,"4,33E-05"
08/19/2021,XAUUSD,"173 862,41","11972,79",14.521462,"0,001699"
08/20/2021,XAUUSD,"382 604,43","10265,91",37.269412,"0,001542"
08/23/2021,XAUUSD,"-1 102 237,36","14682,94",-75.069254,"0,001037"
08/24/2021,XAUUSD,"-35 549,41","11237,75",-3.163392,"-7,64E-05"
08/25/2021,XAUUSD,"-40 744,83","16431,43",-2.479689,"-0,00123"
08/26/2021,XAUUSD,"321 236,46","14497,98",22.157325,"0,000842"
08/27/2021,XAUUSD,"-422 651,57","18449,44",-22.908639,"0,00118"
08/30/2021,XAUUSD,"-147 990,91","11583,12",-12.776429,"4,10E-05"
08/31/2021,XAUUSD,"484 063,22","18530,2",26.122936,"-0,00178"
09/01/2021,XAUUSD,"938 506,76","16494,6",56.897819,"-0,00429"
09/02/2021,XAUUSD,"1 115 376,97","17203,77",64.833288,"-0,00046"
09/03/2021,XAUUSD,"-729 716,87","20848,35",-35.001181,"0,000389"
09/06/2021,XAUUSD,"169 598,55","9154,73",18.525784,"-0,00231"
09/07/2021,XAUUSD,"-4 198 626,49","26442,9",-158.780863,"-0,0006"
09/08/2021,XAUUSD,"-881 599,94","16075,95",-54.839679,"0,001116"
09/09/2021,XAUUSD,"160 896,36","16941,3",9.497286,"0,000465"
09/10/2021,XAUUSD,"117 668,16","13815,49",8.517118,"0,001534"
09/13/2021,XAUUSD,"294 908,30","15574,37",18.935488,"0,001046"
09/14/2021,XAUUSD,"630 126,34","22593,08",27.890237,"-0,00087"
09/15/2021,XAUUSD,"684 816,00","18400,34",37.217573,"-0,00171"
09/16/2021,XAUUSD,"-8 360 488,04","27547,53",-303.4932,"0,002204"
09/17/2021,XAUUSD,"187,40","19745,17",0.009491,"0,001856"
09/20/2021,XAUUSD,"-1 305 308,45","16728,65",-78.02832,"0,000331"
09/21/2021,XAUUSD,"-1 156 950,74","14746,72",-78.454785,"0,002434"
09/22/2021,XAUUSD,"8 521,82","16872,36",0.505076,"0,000449"
09/23/2021,XAUUSD,"-1 855 828,37","19174,17",-96.787937,"-0,00048"
09/24/2021,XAUUSD,"354 357,33","13642,01",25.975449,"-0,00141"
09/27/2021,XAUUSD,"515 575,92","16289,5",31.650813,"-0,00182"
09/28/2021,XAUUSD,"-1 918 825,27","21867,22",-87.748935,"-0,00088"
09/29/2021,XAUUSD,"-391 115,99","19283,6",-20.282312,"-0,00029"
09/30/2021,XAUUSD,"-1 301 059,81","23401,54",-55.597188,"4,33E-05"
10/01/2021,XAUUSD,"18 909,96","15504,32",1.219658,"0,001699"
10/04/2021,XAUUSD,"-51 853,54","20701,09",-2.50487,"0,001542"
10/05/2021,XAUUSD,"237 127,17","17757,88",13.353349,"0,001037"
10/06/2021,XAUUSD,"615 878,47","20911,82",29.451213,"-7,64E-05"
10/07/2021,XAUUSD,"795 787,72","20601,37",38.627903,"-0,00123"
10/08/2021,XAUUSD,"-63 755,70","24719,61",-2.579155,"0,000842"
10/11/2021,XAUUSD,"687 727,95","17595,33",39.085823,"0,00118"
10/12/2021,XAUUSD,"1 432 756,26","24812,4",57.743558,"4,10E-05"
10/13/2021,XAUUSD,"-1 603 388,35","30368,72",-52.797363,"-0,00178"
10/14/2021,XAUUSD,"-956 473,35","18447,17",-51.849327,"-0,00429"
10/15/2021,XAUUSD,"-1 540 047,39","22517,97",-68.391928,"-0,00046"
10/18/2021,XAUUSD,"232 244,38","19105,52",12.155879,"0,000389"
10/19/2021,XAUUSD,"-108 047,87","23226,15",-4.651992,"-0,00231"
10/20/2021,XAUUSD,"235 718,55","20173,99",11.68428,"-0,0006"
10/21/2021,XAUUSD,"706 030,32","21324,41",33.10902,"0,001116"
10/22/2021,XAUUSD,"-3 330 873,61","29808,71",-111.741622,"0,000465"
10/25/2021,XAUUSD,"471 865,31","19902,42",23.708941,"0,001534"
10/26/2021,XAUUSD,"-215 185,13","25347,18",-8.48951,"0,001046"
10/27/2021,XAUUSD,"439 317,78","24715,03",17.775329,"-0,00087"
10/28/2021,XAUUSD,"1 016 677,95","27494,63",36.977328,"-0,00171"
10/29/2021,XAUUSD,"-594 511,23","30200,02",-19.685789,"0,002204"
11/01/2021,XAUUSD,"632 901,39","24597,8",25.73,"0,001856"
11/02/2021,XAUUSD,"1 243 886,04","26822,04",46.375519,"0,000331"
11/03/2021,XAUUSD,"-1 638 383,71","39308,74",-41.679884,"0,002434"
11/04/2021,XAUUSD,"-1 514 627,95","26579,97",-56.983809,"0,000449"
11/05/2021,XAUUSD,"-3 814 131,10","29090,95",-131.110572,"-0,00048"
11/08/2021,XAUUSD,"-633 693,91","21327,21",-29.712931,"-0,00141"
11/09/2021,XAUUSD,"136 248,04","28915,85",4.711881,"-0,00182"
11/10/2021,XAUUSD,"-9 967 049,31","34460,52",-289.230961,"-0,00088"
11/11/2021,XAUUSD,"-300 974,06","21534,58",-13.976314,"-0,00029"
11/12/2021,XAUUSD,"-599 053,25","24688,05",-24.264907,"4,33E-05"
11/15/2021,XAUUSD,"260 159,29","22503,22",11.56098,"0,001699"
11/16/2021,XAUUSD,"-1 114 167,13","29358,77",-37.950061,"0,001542"
11/17/2021,XAUUSD,"-26 724,58","20441,67",-1.307358,"0,001037"
11/18/2021,XAUUSD,"816 357,27","26279,17",31.064804,"-7,64E-05"
11/19/2021,XAUUSD,"917 294,05","29675,85",30.910456,"-0,00123"
11/22/2021,XAUUSD,"-3 310 702,25","34126,32",-97.013163,"0,000842"
11/23/2021,XAUUSD,"-2 306 289,37","26205,28",-88.008576,"0,00118"
11/24/2021,XAUUSD,"-52 901,78","23380,2",-2.262674,"4,10E-05"
11/25/2021,XAUUSD,"332 690,88","11442,91",29.073975,"-0,00178"
11/26/2021,XAUUSD,"-1 846 973,60","28030,24",-65.892179,"-0,00429"
11/29/2021,XAUUSD,"-22 452,45","19038,56",-1.179314,"-0,00046"
11/30/2021,XAUUSD,"-44 910,44","26509,35",-1.694136,"0,000389"
12/01/2021,XAUUSD,"547 700,64","24034,94",22.787685,"-0,00231"
12/02/2021,XAUUSD,"-173 589,84","24743,97",-7.01544,"-0,0006"
12/03/2021,XAUUSD,"-384 726,49","24723,32",-15.561279,"0,001116"
12/06/2021,XAUUSD,"1 056 304,49","23597,09",44.764185,"0,000465"
12/07/2021,XAUUSD,"1 454 461,24","28195,14",51.58553,"0,001534"
12/08/2021,XAUUSD,"1 010 011,08","27138,42",37.217018,"0,001046"
12/09/2021,XAUUSD,"1 418 771,06","30768,41",46.111289,"-0,00087"
12/10/2021,XAUUSD,"816 637,99","29375,98",27.799515,"-0,00171"
12/13/2021,XAUUSD,"1 825 885,24","31842,05",57.34195,"0,002204"
12/14/2021,XAUUSD,"-408 266,08","37783,26",-10.805475,"0,001856"
12/15/2021,XAUUSD,"-3 462 491,58","38945,13",-88.906921,"0,000331"
12/16/2021,XAUUSD,"-1 079 149,52","30889,23",-34.936109,"0,002434"
12/17/2021,XAUUSD,"-2 299 544,15","28922,9",-79.506002,"0,000449"
12/20/2021,XAUUSD,"1 028 019,66","23185,71",44.338502,"-0,00048"
12/21/2021,XAUUSD,"34 537,11","29234,75",1.181372,"-0,00141"
12/22/2021,XAUUSD,"-84 869,53","23690,57",-3.582418,"-0,00182"
12/23/2021,XAUUSD,"-192 223,90","20884,21",-9.20427,"-0,00088"
12/27/2021,XAUUSD,"224 043,28","20199,03",11.091784,"-0,00029"
12/28/2021,XAUUSD,"-801 814,38","21929,64",-36.563044,"4,33E-05"
12/29/2021,XAUUSD,"-1 910 857,10","22425,37",-85.209613,"0,001699"
12/30/2021,XAUUSD,"-220 829,16","17624,21",-12.529876,"0,001542"
12/31/2021,XAUUSD,"-2 815 537,51","15301,65",-184.002216,"0,001037"
01/03/2022,XAUUSD,"-1 109 867,25","24227,85",-45.809564,"-7,64E-05"
01/04/2022,XAUUSD,"771 901,29","19871,45",38.844739,"-0,00123"
01/05/2022,XAUUSD,"951 454,69","24983,2",38.08378,"0,000842"
01/06/2022,XAUUSD,"-1 473 544,59","26501,25",-55.602834,"0,00118"
01/07/2022,XAUUSD,"-8 458,21","22780,1",-0.371298,"4,10E-05"
01/10/2022,XAUUSD,"1 183 502,30","22948,12",51.572952,"-0,00178"
01/11/2022,XAUUSD,"-517 592,90","25983,3",-19.920214,"-0,00429"
01/12/2022,XAUUSD,"-157 343,45","20452,28",-7.693198,"-0,00046"
01/13/2022,XAUUSD,"552 791,00","24649,16",22.426363,"0,000389"
01/14/2022,XAUUSD,"886 705,78","24602,88",36.040731,"-0,00231"
01/17/2022,XAUUSD,"574 755,28","13509,36",42.544968,"-0,0006"
01/18/2022,XAUUSD,"3 456 366,86","38891,5",88.872038,"0,001116"
01/19/2022,XAUUSD,"-9 628 531,26","33052,33",-291.311725,"0,000465"
01/20/2022,XAUUSD,"-1 235 074,28","21499,19",-57.44748,"0,001534"
01/21/2022,XAUUSD,"57 503,38","19998,99",2.875314,"0,001046"
01/24/2022,XAUUSD,"1 414 791,26","27285,81",51.850807,"-0,00087"
01/25/2022,XAUUSD,"-20 619,27","30013,72",-0.686995,"-0,00171"
01/26/2022,XAUUSD,"-1 999 495,06","33379,87",-59.901224,"0,002204"
01/27/2022,XAUUSD,"-1 537 777,89","33297,96",-46.182345,"0,001856"
01/28/2022,XAUUSD,"-2 421 583,84","27185,67",-89.075746,"0,000331"
01/31/2022,XAUUSD,"1 120 669,31","28067,42",39.927763,"0,002434"
02/01/2022,XAUUSD,"-395 783,01","26255,42",-15.074336,"0,000449"
02/02/2022,XAUUSD,"458 273,31","24634,22",18.603118,"-0,00048"
02/03/2022,XAUUSD,"-21 402,00","28277,19",-0.756864,"-0,00141"
02/04/2022,XAUUSD,"886 845,67","25825,6",34.33979,"-0,00182"
02/07/2022,XAUUSD,"265 240,40","23080,53",11.491954,"-0,00088"
02/08/2022,XAUUSD,"387 719,75","22799,47",17.005647,"-0,00029"
02/09/2022,XAUUSD,"-433 438,65","23723,05",-18.270781,"4,33E-05"
02/10/2022,XAUUSD,"667 464,46","32084,33",20.803441,"0,001699"
02/11/2022,XAUUSD,"-7 579 586,60","32648,09",-232.160184,"0,001542"
02/14/2022,XAUUSD,"-803 703,58","29749,91",-27.015328,"0,001037"
02/15/2022,XAUUSD,"-1 839 906,14","32113,31",-57.294192,"-7,64E-05"
02/16/2022,XAUUSD,"-706 181,32","21081,15",-33.498235,"-0,00123"
02/17/2022,XAUUSD,"-8 217 774,72","27887,78",-294.672961,"0,000842"
02/18/2022,XAUUSD,"-540 689,51","19144,24",-28.242934,"0,00118"
02/21/2022,XAUUSD,"-2 539 498,79","19869,66",-127.807863,"4,10E-05"
02/22/2022,XAUUSD,"-457 941,29","23350,64",-19.611509,"-0,00178"
02/23/2022,XAUUSD,"-411 799,08","19481,86",-21.137565,"-0,00429"
02/24/2022,XAUUSD,"-24 227 597,29","45665,62",-530.543487,"-0,00046"
02/25/2022,XAUUSD,"-928 302,09","17979,6",-51.630853,"0,000389"
02/28/2022,XAUUSD,"-1 448,16","21854,46",-0.066264,"-0,00231"
03/01/2022,XAUUSD,"-1 513 490,23","24547,22",-61.656278,"-0,0006"
03/02/2022,XAUUSD,"-257 341,10","23043,93",-11.167414,"0,001116"
03/03/2022,XAUUSD,"376 613,79","20064,7",18.769969,"0,000465"
03/04/2022,XAUUSD,"-1 760 439,58","24378,13",-72.213889,"0,001534"
03/07/2022,XAUUSD,"-2 455 093,27","29396,84",-83.51555,"0,001046"
03/08/2022,XAUUSD,"-6 355 970,48","37364,23",-170.108429,"-0,00087"
03/09/2022,XAUUSD,"-1 772 445,50","27616,82",-64.179927,"-0,00171"
03/10/2022,XAUUSD,"-729 971,76","21516,51",-33.926123,"0,002204"
03/11/2022,XAUUSD,"-769 222,85","17649,52",-43.583216,"0,001856"
03/14/2022,XAUUSD,"-427 329,98","18337,97",-23.303015,"0,000331"
03/15/2022,XAUUSD,"-1 854 908,72","24539,76",-75.587892,"0,002434"
03/16/2022,XAUUSD,"-459 793,94","23235,37",-19.788535,"0,000449"
03/17/2022,XAUUSD,"-153 468,71","19661,97",-7.805358,"-0,00048"
03/18/2022,XAUUSD,"475 994,09","22842,72",20.83789,"-0,00141"
03/21/2022,XAUUSD,"413 675,46","21690,06",19.072122,"-0,00182"
03/22/2022,XAUUSD,"-901 274,65","25070,49",-35.949622,"-0,00088"
03/23/2022,XAUUSD,"-1 236 347,45","21848,17",-56.588147,"-0,00029"
03/24/2022,XAUUSD,"-1 103 939,96","22772,29",-48.477336,"4,33E-05"
03/25/2022,XAUUSD,"342 047,55","21056,36",16.244382,"0,001699"
03/28/2022,XAUUSD,"-1 866 693,59","27936,66",-66.818782,"0,001542"
03/29/2022,XAUUSD,"-2 156 600,01","24044,17",-89.693261,"0,001037"
03/30/2022,XAUUSD,"-108 496,27","17717,27",-6.123758,"-7,64E-05"
03/31/2022,XAUUSD,"-457 217,03","21077,75",-21.691928,"-0,00123"
04/01/2022,XAUUSD,"365 328,08","21033,34",17.369,"0,000842"
04/04/2022,XAUUSD,"107 072,76","21864,09",4.897197,"0,00118"
04/05/2022,XAUUSD,"533 873,91","25630,26",20.829828,"4,10E-05"
04/06/2022,XAUUSD,"1 301 268,57","27107,59",48.003846,"-0,00178"
04/07/2022,XAUUSD,"851 987,59","23864,21",35.701479,"-0,00429"
04/08/2022,XAUUSD,"172 692,12","27136,81",6.363759,"-0,00046"
04/11/2022,XAUUSD,"-3 101 305,30","33539,07",-92.468434,"0,000389"
04/12/2022,XAUUSD,"88 395,35","29568,04",2.989557,"-0,00231"
04/13/2022,XAUUSD,"422 204,57","27688,56",15.24834,"-0,0006"
04/14/2022,XAUUSD,"1 573 400,49","33558,08",46.885891,"0,001116"
04/18/2022,XAUUSD,"-1 279 537,36","31648,61",-40.429496,"0,000465"
04/19/2022,XAUUSD,"-3 269 396,46","33793,45",-96.746454,"0,001534"
04/20/2022,XAUUSD,"11 919,61","26680,83",0.446748,"0,001046"
04/21/2022,XAUUSD,"-152 549,56","32939,9",-4.631148,"-0,00087"
04/22/2022,XAUUSD,"-882 588,27","31173,73",-28.311924,"-0,00171"
04/25/2022,XAUUSD,"-4 536 636,20","33494,91",-135.442555,"0,002204"
04/26/2022,XAUUSD,"451 825,73","29761,93",15.181332,"0,001856"
04/27/2022,XAUUSD,"-1 470 932,74","31832,37",-46.20871,"0,000331"
04/28/2022,XAUUSD,"-1 512 625,77","29610,43",-51.084222,"0,002434"
04/29/2022,XAUUSD,"-1 572 306,78","30259,64",-51.960525,"0,000449"
05/02/2022,XAUUSD,"-3 362 806,20","26839,15",-125.29481,"-0,00048"
05/03/2022,XAUUSD,"-530 804,58","27302,71",-19.441461,"-0,00141"
05/04/2022,XAUUSD,"-134 574,02","28647,39",-4.697601,"-0,00182"
05/05/2022,XAUUSD,"-1 325 523,88","31185,06",-42.505093,"-0,00088"
05/06/2022,XAUUSD,"-668 304,96","23908,96",-27.952071,"-0,00029"
05/09/2022,XAUUSD,"-1 096 637,10","27239,68",-40.25881,"4,33E-05"
05/10/2022,XAUUSD,"-905 886,42","30548,87",-29.65368,"0,001699"
05/11/2022,XAUUSD,"23 895,12","31108,02",0.768134,"0,001542"
05/12/2022,XAUUSD,"-1 892 225,59","33360,49",-56.720558,"0,001037"
05/13/2022,XAUUSD,"-886 620,48","28920,74",-30.656909,"-7,64E-05"
05/16/2022,XAUUSD,"-2 085 623,26","28950,38",-72.041309,"-0,00123"
05/17/2022,XAUUSD,"-438 169,65","28742,39",-15.244719,"0,000842"
05/18/2022,XAUUSD,"-11 754,69","28610,22",-0.410856,"0,00118"
05/19/2022,XAUUSD,"-2 068 857,62","29718,21",-69.615822,"4,10E-05"
05/20/2022,XAUUSD,"-298 511,87","20686,22",-14.43047,"-0,00178"
05/23/2022,XAUUSD,"-898 599,67","22667,81",-39.642104,"-0,00429"
05/24/2022,XAUUSD,"436 790,46","22427,44",19.475716,"-0,00046"
05/25/2022,XAUUSD,"-173 658,69","25672,56",-6.76437,"0,000389"
05/26/2022,XAUUSD,"542 256,25","25210,19",21.509408,"-0,00231"
05/27/2022,XAUUSD,"561 491,95","24247,51",23.156685,"-0,0006"
05/30/2022,XAUUSD,"939 417,83","20992,78",44.749568,"0,001116"
05/31/2022,XAUUSD,"982 330,14","34228,69",28.699028,"0,000465"
06/01/2022,XAUUSD,"-425 575,22","34699,37",-12.264638,"0,001534"
06/02/2022,XAUUSD,"-3 486 193,76","28239,31",-123.451804,"0,001046"
06/03/2022,XAUUSD,"-985 461,68","24926,84",-39.53416,"-0,00087"
06/06/2022,XAUUSD,"-191 812,03","25010,58",-7.669236,"-0,00171"
06/07/2022,XAUUSD,"464 666,17","28554,41",16.273009,"0,002204"
06/08/2022,XAUUSD,"883 236,89","30097,36",29.345992,"0,001856"
06/09/2022,XAUUSD,"1 234 319,02","35004,69",35.261533,"0,000331"
06/10/2022,XAUUSD,"-2 316 375,69","40474,6",-57.230354,"0,002434"
06/13/2022,XAUUSD,"-3 758 725,23","32915,53",-114.193064,"0,000449"
06/14/2022,XAUUSD,"-1 043 166,21","22063,23",-47.280757,"-0,00048"
06/15/2022,XAUUSD,"-761 175,24","29594,48",-25.720176,"-0,00141"
06/16/2022,XAUUSD,"84 314,78","25191,23",3.346989,"-0,00182"
06/17/2022,XAUUSD,"316 777,59","18639,37",16.995081,"-0,00088"
06/20/2022,XAUUSD,"537 139,93","14240,21",37.719945,"-0,00029"
06/21/2022,XAUUSD,"879 545,51","24692,29",35.620249,"4,33E-05"
06/22/2022,XAUUSD,"-158 404,19","30273,41",-5.232453,"0,001699"
06/23/2022,XAUUSD,"653 664,90","29577,19",22.100304,"0,001542"
06/24/2022,XAUUSD,"874 220,13","24535,09",35.631422,"0,001037"
06/27/2022,XAUUSD,"559 255,50","27711,24",20.18154,"-7,64E-05"
06/28/2022,XAUUSD,"883 951,38","25426,29",34.765252,"-0,00123"
06/29/2022,XAUUSD,"201 615,68","33040,35",6.102105,"0,000842"
06/30/2022,XAUUSD,"958 648,73","36591,93",26.198365,"0,00118"
07/01/2022,XAUUSD,"-2 482 600,68","36358,48",-68.281201,"4,10E-05"
07/04/2022,XAUUSD,"611 231,65","18348,26",33.312785,"-0,00178"
07/05/2022,XAUUSD,"-8 805 491,61","40071,62",-219.743839,"-0,00429"
07/06/2022,XAUUSD,"-5 698 562,76","36260,87",-157.154607,"-0,00046"
07/07/2022,XAUUSD,"21 213,64","21579,66",0.983039,"0,000389"
07/08/2022,XAUUSD,"289 464,84","23706,64",12.210285,"-0,00231"
07/11/2022,XAUUSD,"350 434,82","20960,72",16.718644,"-0,0006"
07/12/2022,XAUUSD,"14 153,12","30158,21",0.469296,"0,001116"
07/13/2022,XAUUSD,"-2 007 891,98","37813,15",-53.100363,"0,000465"
07/14/2022,XAUUSD,"-2 562 881,87","33556,97",-76.374055,"0,001534"
07/15/2022,XAUUSD,"714 830,08","22741,77",31.432473,"0,001046"
07/18/2022,XAUUSD,"293 806,44","24880,13",11.808879,"-0,00087"
07/19/2022,XAUUSD,"604 166,13","22320,6",27.067647,"-0,00171"
07/20/2022,XAUUSD,"-684 742,28","29194,08",-23.454833,"0,002204"
07/21/2022,XAUUSD,"-3 560 119,50","34051,05",-104.552415,"0,001856"
07/22/2022,XAUUSD,"-2 195 288,28","22200,9",-98.882851,"0,000331"
07/25/2022,XAUUSD,"-391 039,79","18874,76",-20.717604,"0,002434"
07/26/2022,XAUUSD,"701 361,56","19855,79",35.322773,"0,000449"
07/27/2022,XAUUSD,"-230 725,35","27734,47",-8.319083,"-0,00048"
07/28/2022,XAUUSD,"-963 289,13","31016,42",-31.057393,"-0,00141"
07/29/2022,XAUUSD,"-1 140 517,46","23801,64",-47.9176,"-0,00182"
08/01/2022,XAUUSD,"-347 280,15","25556,72",-13.588604,"-0,00088"
08/02/2022,XAUUSD,"-1 374 683,99","31879,04",-43.121875,"-0,00029"
08/03/2022,XAUUSD,"554 083,94","22517,45",24.606869,"4,33E-05"
08/04/2022,XAUUSD,"-2 061 318,78","23857,71",-86.40053,"0,001699"
08/05/2022,XAUUSD,"-193 902,77","20958,37",-9.251806,"0,001542"
08/08/2022,XAUUSD,"22 194,25","17944,16",1.236851,"0,001037"
08/09/2022,XAUUSD,"8 594,72","22191,42",0.387299,"-7,64E-05"
08/10/2022,XAUUSD,"692 104,46","26173,88",26.442563,"-0,00123"
08/11/2022,XAUUSD,"555 385,63","26219,88",21.181852,"0,000842"
08/12/2022,XAUUSD,"76 676,41","23964,55",3.199577,"0,00118"
08/15/2022,XAUUSD,"-1 798 092,61","26069,16",-68.973937,"4,10E-05"
08/16/2022,XAUUSD,"-28 083,85","18273,13",-1.536893,"-0,00178"
08/17/2022,XAUUSD,"-1 375 733,77","25462,68",-54.029418,"-0,00429"
08/18/2022,XAUUSD,"-182 483,09","19586,94",-9.31657,"-0,00046"
08/19/2022,XAUUSD,"-1 568 771,14","19549,72",-80.245198,"0,000389"
08/22/2022,XAUUSD,"-2 817 694,92","23569,11",-119.550332,"-0,00231"
08/23/2022,XAUUSD,"-232 072,73","22372,97",-10.372907,"-0,0006"
08/24/2022,XAUUSD,"604 060,95","20702,05",29.178799,"0,001116"
08/25/2022,XAUUSD,"-417 983,09","22047,71",-18.958118,"0,000465"
08/26/2022,XAUUSD,"54 014,91","27854,13",1.939207,"0,001534"
08/29/2022,XAUUSD,"-2 382 417,16","23248,87",-102.474536,"0,001046"
08/30/2022,XAUUSD,"347 442,06","21028,23",16.522649,"-0,00087"
08/31/2022,XAUUSD,"-1 398 225,25","26491,17",-52.780804,"-0,00171"
09/01/2022,XAUUSD,"-717 257,20","29000,78",-24.732342,"0,002204"
09/02/2022,XAUUSD,"-917 101,23","22338,77",-41.05424,"0,001856"
09/05/2022,XAUUSD,"364 399,66","12919,4",28.205618,"0,000331"
09/06/2022,XAUUSD,"-601 347,30","25550,57",-23.535573,"0,002434"
09/07/2022,XAUUSD,"-1 654 046,96","24210,24",-68.320139,"0,000449"
09/08/2022,XAUUSD,"-762 254,68","25192,39",-30.257339,"-0,00048"
09/09/2022,XAUUSD,"548 296,44","20411,44",26.862213,"-0,00141"
09/12/2022,XAUUSD,"-286 316,29","23391,53",-12.240169,"-0,00182"
09/13/2022,XAUUSD,"363 493,42","25443,41",14.286348,"-0,00088"
09/14/2022,XAUUSD,"198 982,21","20863,42",9.537373,"-0,00029"
09/15/2022,XAUUSD,"-7 840 719,85","31541,14",-248.587079,"4,33E-05"
09/16/2022,XAUUSD,"-6 033 725,61","21810,63",-276.64151,"0,001699"
09/19/2022,XAUUSD,"392 943,78","18485,28",21.257118,"0,001542"
09/20/2022,XAUUSD,"312 711,63","20074,59",15.577485,"0,001037"
